Name,ID,Has Block,Mod,Class,Display Name
customnpcs:npcStoneScythe,6397,false,customnpcs,noppes.npcs.items.ItemScythe,Stone Scythe
customnpcs:npcIronScythe,6398,false,customnpcs,noppes.npcs.items.ItemScythe,Iron Scythe
customnpcs:npcGoldenScythe,6399,false,customnpcs,noppes.npcs.items.ItemScythe,Golden Scythe
customnpcs:npcDiamondScythe,6400,false,customnpcs,noppes.npcs.items.ItemScythe,Diamond Scythe
customnpcs:npcEmeraldScythe,6401,false,customnpcs,noppes.npcs.items.ItemScythe,Emerald Scythe
customnpcs:npcBronzeScythe,6402,false,customnpcs,noppes.npcs.items.ItemScythe,Bronze Scythe
customnpcs:npcDemonicScythe,6403,false,customnpcs,noppes.npcs.items.ItemScythe,Demonic Scythe
customnpcs:npcFrostScythe,6404,false,customnpcs,noppes.npcs.items.ItemScythe,Frost Scythe
customnpcs:npcMithrilScythe,6405,false,customnpcs,noppes.npcs.items.ItemScythe,Mithril Scythe
customnpcs:npcWoodenGlaive,6406,false,customnpcs,noppes.npcs.items.ItemGlaive,Wooden Glaive
customnpcs:npcStoneGlaive,6407,false,customnpcs,noppes.npcs.items.ItemGlaive,Stone Glaive
customnpcs:npcIronGlaive,6408,false,customnpcs,noppes.npcs.items.ItemGlaive,Iron Glaive
customnpcs:npcGoldenGlaive,6409,false,customnpcs,noppes.npcs.items.ItemGlaive,Golden Glaive
customnpcs:npcDiamondGlaive,6410,false,customnpcs,noppes.npcs.items.ItemGlaive,Diamond Glaive
customnpcs:npcBronzeGlaive,6411,false,customnpcs,noppes.npcs.items.ItemGlaive,Bronze Glaive
customnpcs:npcEmeraldGlaive,6412,false,customnpcs,noppes.npcs.items.ItemGlaive,Emerald Glaive
customnpcs:npcDemonicGlaive,6413,false,customnpcs,noppes.npcs.items.ItemGlaive,Demonic Glaive
customnpcs:npcFrostGlaive,6414,false,customnpcs,noppes.npcs.items.ItemGlaive,Frost Glaive
customnpcs:npcMithrilGlaive,6415,false,customnpcs,noppes.npcs.items.ItemGlaive,Mithril Glaive
customnpcs:npcWoodenBroadsword,6416,false,customnpcs,noppes.npcs.items.ItemBroadSword,Wooden Broadsword
customnpcs:npcStoneBroadsword,6417,false,customnpcs,noppes.npcs.items.ItemBroadSword,Stone Broadsword
customnpcs:npcIronBroadsword,6418,false,customnpcs,noppes.npcs.items.ItemBroadSword,Iron Broadsword
customnpcs:npcGoldenBroadsword,6419,false,customnpcs,noppes.npcs.items.ItemBroadSword,Golden Broadsword
customnpcs:npcDiamondBroadsword,6420,false,customnpcs,noppes.npcs.items.ItemBroadSword,Diamond Broadsword
customnpcs:npcBronzeBroadsword,6421,false,customnpcs,noppes.npcs.items.ItemBroadSword,Bronze Broadsword
customnpcs:npcEmeraldBroadsword,6422,false,customnpcs,noppes.npcs.items.ItemBroadSword,Emerald Broadsword
customnpcs:npcDemonicBroadsword,6423,false,customnpcs,noppes.npcs.items.ItemBroadSword,Demonic Broadsword
customnpcs:npcFrostBroadsword,6424,false,customnpcs,noppes.npcs.items.ItemBroadSword,Frost Broadsword
customnpcs:npcMithrilBroadsword,6425,false,customnpcs,noppes.npcs.items.ItemBroadSword,Mithril Broadsword
customnpcs:npcCowleatherHead,6426,false,customnpcs,noppes.npcs.items.ItemNpcArmor,Cowleather Helmet
customnpcs:npcCowleatherChest,6427,false,customnpcs,noppes.npcs.items.ItemNpcArmor,Cowleather ChestPlate
customnpcs:npcCowleatherLegs,6428,false,customnpcs,noppes.npcs.items.ItemNpcArmor,Cowleather Leggings
customnpcs:npcCowleatherBoots,6429,false,customnpcs,noppes.npcs.items.ItemNpcArmor,Cowleather Boots
customnpcs:npcNanorumHead,6430,false,customnpcs,noppes.npcs.items.ItemNpcArmor,Nanorum Helmet
customnpcs:npcNanorumChest,6431,false,customnpcs,noppes.npcs.items.ItemNpcArmor,Nanorum ChestPlate
customnpcs:npcNanorumLegs,6432,false,customnpcs,noppes.npcs.items.ItemNpcArmor,Nanorum Leggings
customnpcs:npcNanorumBoots,6433,false,customnpcs,noppes.npcs.items.ItemNpcArmor,Nanorum Boots
customnpcs:npcTacticalHead,6434,false,customnpcs,noppes.npcs.items.ItemNpcArmor,Tactical Helmet
customnpcs:npcTacticalChest,6435,false,customnpcs,noppes.npcs.items.ItemNpcArmor,Tactical Vest
customnpcs:npcFullLeatherHead,6436,false,customnpcs,noppes.npcs.items.ItemNpcArmor,Full Leather Helmet
customnpcs:npcFullLeatherChest,6437,false,customnpcs,noppes.npcs.items.ItemNpcArmor,Full Leather ChestPlate
customnpcs:npcFullIronHead,6438,false,customnpcs,noppes.npcs.items.ItemNpcArmor,Full Iron Helmet
customnpcs:npcFullIronChest,6439,false,customnpcs,noppes.npcs.items.ItemNpcArmor,Full Iron ChestPlate
customnpcs:npcFullGoldHead,6440,false,customnpcs,noppes.npcs.items.ItemNpcArmor,Full Gold Helmet
customnpcs:npcFullGoldChest,6441,false,customnpcs,noppes.npcs.items.ItemNpcArmor,Full Gold ChestPlate
customnpcs:npcFullDiamondHead,6442,false,customnpcs,noppes.npcs.items.ItemNpcArmor,Full Diamond Helmet
customnpcs:npcFullDiamondChest,6443,false,customnpcs,noppes.npcs.items.ItemNpcArmor,Full Diamond ChestPlate
customnpcs:npcFullBronzeHead,6444,false,customnpcs,noppes.npcs.items.ItemNpcArmor,Full Bronze Helmet
customnpcs:npcFullBronzeChest,6445,false,customnpcs,noppes.npcs.items.ItemNpcArmor,Full Bronze ChestPlate
customnpcs:npcFullBronzeLeggings,6446,false,customnpcs,noppes.npcs.items.ItemNpcArmor,Full Bronze Leggings
customnpcs:npcFullBronzeBoots,6447,false,customnpcs,noppes.npcs.items.ItemNpcArmor,Full Bronze Boots
customnpcs:npcFullEmeraldHead,6448,false,customnpcs,noppes.npcs.items.ItemNpcArmor,Full Emerald Helmet
customnpcs:npcFullEmeraldChest,6449,false,customnpcs,noppes.npcs.items.ItemNpcArmor,Full Emerald ChestPlate
customnpcs:npcFullEmeraldLeggings,6450,false,customnpcs,noppes.npcs.items.ItemNpcArmor,Full Emerald Leggings
customnpcs:npcFullEmeraldBoots,6451,false,customnpcs,noppes.npcs.items.ItemNpcArmor,Full Emerald Boots
customnpcs:npcFullWoodenHead,6452,false,customnpcs,noppes.npcs.items.ItemNpcArmor,Full Wooden Helmet
customnpcs:npcFullWoodenChest,6453,false,customnpcs,noppes.npcs.items.ItemNpcArmor,Full Wooden ChestPlate
customnpcs:npcFullWoodenLeggings,6454,false,customnpcs,noppes.npcs.items.ItemNpcArmor,Full Wooden Leggings
customnpcs:npcFullWoodenBoots,6455,false,customnpcs,noppes.npcs.items.ItemNpcArmor,Full Wooden Boots
customnpcs:npcTuxedoChest,6456,false,customnpcs,noppes.npcs.items.ItemNpcArmor,Tuxedo Chest
customnpcs:npcTuxedoPants,6457,false,customnpcs,noppes.npcs.items.ItemNpcArmor,Tuxedo Pants
customnpcs:npcTuxedoBottom,6458,false,customnpcs,noppes.npcs.items.ItemNpcArmor,Tuxedo Trenchcoat
customnpcs:npcWizardHead,6459,false,customnpcs,noppes.npcs.items.ItemNpcArmor,Wizard Head
customnpcs:npcWizardChest,6460,false,customnpcs,noppes.npcs.items.ItemNpcArmor,Wizard Chest
customnpcs:npcWizardPants,6461,false,customnpcs,noppes.npcs.items.ItemNpcArmor,Wizard Leggings
customnpcs:npcAssassinHead,6462,false,customnpcs,noppes.npcs.items.ItemNpcArmor,Assassins Helmet
customnpcs:npcAssassinChest,6463,false,customnpcs,noppes.npcs.items.ItemNpcArmor,Assassins ChestPlate
customnpcs:npcAssassinLeggings,6464,false,customnpcs,noppes.npcs.items.ItemNpcArmor,Assassins Leggings
customnpcs:npcAssassinBoots,6465,false,customnpcs,noppes.npcs.items.ItemNpcArmor,Assassins Boots
customnpcs:npcSoldierHead,6466,false,customnpcs,noppes.npcs.items.ItemNpcArmor,Soldier Helmet
customnpcs:npcSoldierChest,6467,false,customnpcs,noppes.npcs.items.ItemNpcArmor,Soldier ChestPlate
customnpcs:npcSoldierLegs,6468,false,customnpcs,noppes.npcs.items.ItemNpcArmor,Soldier Leggings
customnpcs:npcSoldierBottom,6469,false,customnpcs,noppes.npcs.items.ItemNpcArmor,Soldier Trenchcoat
customnpcs:npcX407Head,6470,false,customnpcs,noppes.npcs.items.ItemNpcArmor,X407 Prototype Helmet
customnpcs:npcX407Chest,6471,false,customnpcs,noppes.npcs.items.ItemNpcArmor,X407 Prototype ChestPlate
customnpcs:npcX407Legs,6472,false,customnpcs,noppes.npcs.items.ItemNpcArmor,X407 Prototype Leggings
customnpcs:npcX407Boots,6473,false,customnpcs,noppes.npcs.items.ItemNpcArmor,X407 Prototype Boots
customnpcs:npcMithrilHead,6474,false,customnpcs,noppes.npcs.items.ItemNpcArmor,Mithril Helmet
customnpcs:npcMithrilChest,6475,false,customnpcs,noppes.npcs.items.ItemNpcArmor,Mithril ChestPlate
customnpcs:npcMithrilLegs,6476,false,customnpcs,noppes.npcs.items.ItemNpcArmor,Mithril Leggings
customnpcs:npcMithrilBoots,6477,false,customnpcs,noppes.npcs.items.ItemNpcArmor,Mithril Boots
customnpcs:npcDemonicHead,6478,false,customnpcs,noppes.npcs.items.ItemNpcArmor,Demonic Helmet
customnpcs:npcDemonicChest,6479,false,customnpcs,noppes.npcs.items.ItemNpcArmor,Demonic ChestPlate
customnpcs:npcDemonicLegs,6480,false,customnpcs,noppes.npcs.items.ItemNpcArmor,Demonic Leggings
customnpcs:npcDemonicBoots,6481,false,customnpcs,noppes.npcs.items.ItemNpcArmor,Demonic Boots
customnpcs:npcCommissarHead,6482,false,customnpcs,noppes.npcs.items.ItemNpcArmor,Commissar Helmet
customnpcs:npcCommissarChest,6483,false,customnpcs,noppes.npcs.items.ItemNpcArmor,Commissar ChestPlate
customnpcs:npcCommissarLegs,6484,false,customnpcs,noppes.npcs.items.ItemNpcArmor,Commissar Leggings
customnpcs:npcCommissarBottom,6485,false,customnpcs,noppes.npcs.items.ItemNpcArmor,Commissar Trenchcoat
customnpcs:npcInfantryHelmet,6486,false,customnpcs,noppes.npcs.items.ItemNpcArmor,Infantry Helmet
customnpcs:npcOfficerChest,6487,false,customnpcs,noppes.npcs.items.ItemNpcArmor,Officer ChestPlate
customnpcs:npcCrown2,6488,false,customnpcs,noppes.npcs.items.ItemNpcArmor,Crown
customnpcs:npcCrown,6489,false,customnpcs,noppes.npcs.items.ItemNpcArmor,Crown
customnpcs:npcPaperCrown,6490,false,customnpcs,noppes.npcs.items.ItemNpcArmorColorable,Paper Crown
customnpcs:npcNinjaHead,6491,false,customnpcs,noppes.npcs.items.ItemNpcArmor,Ninja Head
customnpcs:npcNinjaChest,6492,false,customnpcs,noppes.npcs.items.ItemNpcArmor,Ninja Chest
customnpcs:npcNinjaPants,6493,false,customnpcs,noppes.npcs.items.ItemNpcArmor,Ninja Leggings
customnpcs:npcChainSkirt,6494,false,customnpcs,noppes.npcs.items.ItemSkirt,Chain Skirt
customnpcs:npcLeatherSkirt,6495,false,customnpcs,noppes.npcs.items.ItemSkirt,Leather Skirt
customnpcs:npcGoldSkirt,6496,false,customnpcs,noppes.npcs.items.ItemSkirt,Golden Skirt
customnpcs:npcIronSkirt,6497,false,customnpcs,noppes.npcs.items.ItemSkirt,Iron Skirt
customnpcs:npcDiamondSkirt,6498,false,customnpcs,noppes.npcs.items.ItemSkirt,Diamond Skirt
customnpcs:npcEmeraldSkirt,6499,false,customnpcs,noppes.npcs.items.ItemSkirt,Emerald Skirt
customnpcs:npcBronzeSkirt,6500,false,customnpcs,noppes.npcs.items.ItemSkirt,Bronze Skirt
customnpcs:npcDemonicSkirt,6501,false,customnpcs,noppes.npcs.items.ItemSkirt,Demonic Skirt
customnpcs:npcMithrilSkirt,6502,false,customnpcs,noppes.npcs.items.ItemSkirt,Mithril Skirt
customnpcs:npcCoinWooden,6503,false,customnpcs,noppes.npcs.items.ItemNpcInterface,Wooden Coin
customnpcs:npcCoinStone,6504,false,customnpcs,noppes.npcs.items.ItemNpcInterface,Stone Coin
customnpcs:npcCoinBronze,6505,false,customnpcs,noppes.npcs.items.ItemNpcInterface,Bronze Coin
customnpcs:npcCoinIron,6506,false,customnpcs,noppes.npcs.items.ItemNpcInterface,Iron Coin
customnpcs:npcCoinGold,6507,false,customnpcs,noppes.npcs.items.ItemNpcInterface,Golden Coin
customnpcs:npcCoinDiamond,6508,false,customnpcs,noppes.npcs.items.ItemNpcInterface,Diamond Coin
customnpcs:npcCoinEmerald,6509,false,customnpcs,noppes.npcs.items.ItemNpcInterface,Emerald Coin
customnpcs:npcAncientCoin,6510,false,customnpcs,noppes.npcs.items.ItemNpcInterface,Ancient Coin
customnpcs:npcLetter,6511,false,customnpcs,noppes.npcs.items.ItemNpcInterface,Letter
customnpcs:npcPlans,6512,false,customnpcs,noppes.npcs.items.ItemNpcInterface,Plans
customnpcs:npcSatchel,6513,false,customnpcs,noppes.npcs.items.ItemNpcInterface,Satchel
customnpcs:npcBag,6514,false,customnpcs,noppes.npcs.items.ItemNpcInterface,Bag
customnpcs:npcCrystal,6515,false,customnpcs,noppes.npcs.items.ItemNpcInterface,Crystal
customnpcs:npcSeveredEar,6516,false,customnpcs,noppes.npcs.items.ItemNpcInterface,Severed Ear
customnpcs:npcPhone,6517,false,customnpcs,noppes.npcs.items.ItemNpcInterface,Phone
customnpcs:npcBanditMask,6518,false,customnpcs,noppes.npcs.items.ItemNpcArmor,Bandit Mask
customnpcs:npcBrokenArrow,6519,false,customnpcs,noppes.npcs.items.ItemNpcInterface,Broken Arrow
customnpcs:npcEarthElement,6520,false,customnpcs,noppes.npcs.items.ItemNpcInterface,Earth Element
customnpcs:npcWaterElement,6521,false,customnpcs,noppes.npcs.items.ItemNpcInterface,Water Element
customnpcs:npcFireElement,6522,false,customnpcs,noppes.npcs.items.ItemNpcInterface,Fire Element
customnpcs:npcAirElement,6523,false,customnpcs,noppes.npcs.items.ItemNpcInterface,Air Element
customnpcs:npcCarKey,6524,false,customnpcs,noppes.npcs.items.ItemNpcInterface,Car Key
customnpcs:npcKey,6525,false,customnpcs,noppes.npcs.items.ItemNpcInterface,Key
customnpcs:npcKey2,6526,false,customnpcs,noppes.npcs.items.ItemNpcInterface,Key
customnpcs:npcPendant,6527,false,customnpcs,noppes.npcs.items.ItemNpcInterface,Pendant
customnpcs:npcBlueprint,6528,false,customnpcs,noppes.npcs.items.ItemNpcInterface,Blueprint
customnpcs:npcRing,6529,false,customnpcs,noppes.npcs.items.ItemNpcInterface,Ring
customnpcs:npcSkull,6530,false,customnpcs,noppes.npcs.items.ItemNpcInterface,Skull
customnpcs:npcSaphire,6531,false,customnpcs,noppes.npcs.items.ItemNpcInterface,Sapphire
customnpcs:npcRuby,6532,false,customnpcs,noppes.npcs.items.ItemNpcInterface,Ruby
customnpcs:npcAmethyst,6533,false,customnpcs,noppes.npcs.items.ItemNpcInterface,Amethyst
customnpcs:npcBronzeIngot,6534,false,customnpcs,noppes.npcs.items.ItemNpcInterface,Bronze Ingot
customnpcs:npcDemonicIngot,6535,false,customnpcs,noppes.npcs.items.ItemNpcInterface,Demonic Ingot
customnpcs:npcMithrilIngot,6536,false,customnpcs,noppes.npcs.items.ItemNpcInterface,Mithril Ingot
customnpcs:npcAncientScroll,6537,false,customnpcs,noppes.npcs.items.ItemNpcInterface,Ancient Scroll
customnpcs:npcArtifact,6538,false,customnpcs,noppes.npcs.items.ItemNpcInterface,Artifact
customnpcs:npcLocket,6539,false,customnpcs,noppes.npcs.items.ItemNpcInterface,Locket
customnpcs:npcSilk,6540,false,customnpcs,noppes.npcs.items.ItemNpcInterface,Silk
customnpcs:npcStatuette,6541,false,customnpcs,noppes.npcs.items.ItemNpcInterface,Statuette
customnpcs:npcTablet,6542,false,customnpcs,noppes.npcs.items.ItemNpcInterface,Tablet
customnpcs:npcHeart,6543,false,customnpcs,noppes.npcs.items.ItemNpcInterface,Heart
customnpcs:npcMoney,6544,false,customnpcs,noppes.npcs.items.ItemNpcInterface,Money
customnpcs:npcNecklace,6545,false,customnpcs,noppes.npcs.items.ItemNpcInterface,Necklace
customnpcs:npcUsbStick,6546,false,customnpcs,noppes.npcs.items.ItemNpcInterface,USB-Stick
EMT:EMTItems,6595,false,EMT,emt.item.ItemMaterials,Uranium Native Cluster.name
EMT:EMTBaubles,6596,false,EMT,emt.item.ItemIC2Baubles,Armor Charging Ring
EMT:BaseBaubles,6597,false,EMT,emt.item.ItemOneRing,The One Ring
EMT:itemArmorQuantumChestplate,6598,false,EMT,emt.item.armor.chestplate.ItemInfusedQuantumChestplate,Infused Quantum Chestplate
EMT:ElectricGogglesRevealing,6599,false,EMT,emt.item.armor.goggles.ItemElectricGoggles,Electric Goggles of Revealing
EMT:NanosuitGogglesRevealing,6600,false,EMT,emt.item.armor.goggles.ItemNanoGoggles,Nanosuit Goggles of Revealing
EMT:QuantumGogglesRevealing,6601,false,EMT,emt.item.armor.goggles.ItemQuantumGoggles,Quantum Goggles of Revealing
EMT:SolarHelmetRevealing,6602,false,EMT,emt.item.armor.goggles.ItemSolarHelmetRevealing,Solar Goggles of Revealing
EMT:ElectricBootsTraveller,6603,false,EMT,emt.item.armor.boots.ItemElectricBootsTraveller,Electric Boots of the Traveller
EMT:NanoBootsTraveller,6604,false,EMT,emt.item.armor.boots.ItemNanoBootsTraveller,Nanosuit Boots of the Traveller
EMT:QuantumBootsTraveller,6605,false,EMT,emt.item.armor.boots.ItemQuantumBootsTraveller,Quantum Boots of the Traveller
EMT:ElectricScribingTools,6606,false,EMT,emt.item.ItemElectricScribingTools,Electric Scribing Tools
EMT:FeatherWing,6607,false,EMT,emt.item.armor.wings.ItemFeatherWing,Feather Duct-Taped Wings
EMT:ThaumiumWing,6608,false,EMT,emt.item.armor.wings.ItemThaumiumReinforcedWing,Thaumium Reinforced Wings
EMT:NanosuitWing,6609,false,EMT,emt.item.armor.wings.ItemNanoWing,Nanosuit Wings
EMT:QuantumWing,6610,false,EMT,emt.item.armor.wings.ItemQuantumWing,Quantum Wings
EMT:Mjolnir,6611,false,EMT,emt.item.tool.ItemThorHammer,Mjolnir
EMT:TaintedMjolnir,6612,false,EMT,emt.item.tool.ItemThorHammerBroken,Broken Relic of Mjolnir
EMT:SuperchargedMjolnir,6613,false,EMT,emt.item.tool.ItemElectricThorHammer,Supercharged Mjolnir
EMT:ThaumiumDrill,6614,false,EMT,emt.item.tool.drill.ItemThaumiumDrill,Thaumium Drill
EMT:DiamondChainsaw,6615,false,EMT,emt.item.tool.chainsaw.ItemDiamondChainsaw,Diamond Chainsaw
EMT:ThaumiumChainsaw,6616,false,EMT,emt.item.tool.chainsaw.ItemThaumiumChainsaw,Thaumium Chainsaw
EMT:Omnitool,6617,false,EMT,emt.item.tool.omnitool.ItemOmnitoolIron,Iron Omnitool
EMT:Diamond Omnitool,6618,false,EMT,emt.item.tool.omnitool.ItemOmnitoolDiamond,Diamond Omnitool
EMT:ThaumiumOmnitool,6619,false,EMT,emt.item.tool.omnitool.ItemOmnitoolThaumium,Thaumium Omnitool
EMT:ChainsawStream,6620,false,EMT,emt.item.tool.chainsaw.ItemStreamChainsaw,Chainsaw of the Stream
EMT:DrillRockbreaker,6621,false,EMT,emt.item.tool.drill.ItemRockbreakerDrill,Drill of the Rockbreaker
EMT:ElectricHoeGrowth,6622,false,EMT,emt.item.tool.ItemElectricHoeGrowth,Electric Hoe of Growth
EMT:ExplosionFocus,6623,false,EMT,emt.item.focus.ItemExplosionFocus,Wand Focus: Explosion
EMT:ChristmasFocus,6624,false,EMT,emt.item.focus.ItemChristmasFocus,Wand Focus: Kris-tmas
EMT:ShieldFocus,6625,false,EMT,emt.item.focus.ItemShieldFocus,Wand Focus: Shield
EMT:ChargingFocus,6626,false,EMT,emt.item.focus.ItemChargeFocus,Wand Focus: Charging
EMT:WandChargingFocus,6627,false,EMT,emt.item.focus.ItemWandChargingFocus,Wand Focus: Wand Charging
EMT:EnergyBallFocus,6628,false,EMT,emt.item.focus.ItemEnergyBallFocus,Energy Ball Focus
EnderIO:itemCoordSelector,6629,false,EnderIO,crazypants.enderio.teleport.telepad.ItemCoordSelector,Unnamed
EnderIO:itemFusedQuartzFrame,6630,false,EnderIO,crazypants.enderio.material.ItemFusedQuartzFrame,Fused Quartz Frame
EnderIO:itemConduitFacade,6631,false,EnderIO,crazypants.enderio.conduit.facade.ItemConduitFacade,Conduit Facade
EnderIO:itemBrokenSpawner,6632,false,EnderIO,crazypants.enderio.machine.spawner.ItemBrokenSpawner,Broken Spawner
EnderIO:itemFrankenSkull,6633,false,EnderIO,crazypants.enderio.material.ItemFrankenSkull,Zombie Electrode
EnderIO:itemRedstoneConduit,6634,false,EnderIO,crazypants.enderio.conduit.redstone.ItemRedstoneConduit,Redstone Conduit
EnderIO:itemPowerConduit,6635,false,EnderIO,crazypants.enderio.conduit.power.ItemPowerConduit,Energy Conduit
EnderIO:itemLiquidConduit,6636,false,EnderIO,crazypants.enderio.conduit.liquid.ItemLiquidConduit,Fluid Conduit
EnderIO:itemItemConduit,6637,false,EnderIO,crazypants.enderio.conduit.item.ItemItemConduit,Item Conduit
EnderIO:itemMEConduit,6638,false,EnderIO,crazypants.enderio.conduit.me.ItemMEConduit,ME Conduit
EnderIO:itemBasicFilterUpgrade,6639,false,EnderIO,crazypants.enderio.conduit.item.filter.ItemBasicItemFilter,Basic Item Filter
EnderIO:itemExistingItemFilter,6640,false,EnderIO,crazypants.enderio.conduit.item.filter.ItemExistingItemFilter,Existing Item Filter
EnderIO:itemModItemFilter,6641,false,EnderIO,crazypants.enderio.conduit.item.filter.ItemModItemFilter,Mod Item Filter
EnderIO:itemPowerItemFilter,6642,false,EnderIO,crazypants.enderio.conduit.item.filter.ItemPowerItemFilter,Chargeable Item Filter
EnderIO:itemExtractSpeedUpgrade,6643,false,EnderIO,crazypants.enderio.conduit.item.ItemExtractSpeedUpgrade,Item Conduit Speed Upgrade
EnderIO:itemFunctionUpgrade,6644,false,EnderIO,crazypants.enderio.conduit.item.ItemFunctionUpgrade,Remote Awareness Upgrade
EnderIO:itemBasicCapacitor,6645,false,EnderIO,crazypants.enderio.material.ItemCapacitor,Basic Capacitor
EnderIO:itemMachinePart,6646,false,EnderIO,crazypants.enderio.material.ItemMachinePart,Machine Chassis
EnderIO:itemMaterial,6647,false,EnderIO,crazypants.enderio.material.ItemMaterial,Silicon
EnderIO:itemAlloy,6648,false,EnderIO,crazypants.enderio.material.ItemAlloy,Electrical Steel
EnderIO:itemPowderIngot,6649,false,EnderIO,crazypants.enderio.material.ItemPowderIngot,Coal Powder
EnderIO:bucketNutrient_distillation,6650,false,EnderIO,crazypants.enderio.fluid.ItemBucketEio,Nutrient Distillation Bucket
EnderIO:bucketHootch,6651,false,EnderIO,crazypants.enderio.fluid.ItemBucketEio,Hootch Bucket
EnderIO:bucketRocket_fuel,6652,false,EnderIO,crazypants.enderio.fluid.ItemBucketEio,Rocket Fuel Bucket
EnderIO:bucketFire_water,6653,false,EnderIO,crazypants.enderio.fluid.ItemBucketEio,Fire Water Bucket
EnderIO:bucketLiquid_sunshine,6654,false,EnderIO,crazypants.enderio.fluid.ItemBucketEio,Liquid Sunshine Bucket
EnderIO:bucketCloud_seed,6655,false,EnderIO,crazypants.enderio.fluid.ItemBucketEio,Cloud Seed Bucket
EnderIO:bucketCloud_seed_concentrated,6656,false,EnderIO,crazypants.enderio.fluid.ItemBucketEio,Concentrated Cloud Seed Bucket
EnderIO:itemYetaWrench,6657,false,EnderIO,crazypants.enderio.item.ItemYetaWrench$$EnhancerByCGLIB$$3ec722a3,Yeta Wrench
EnderIO:itemEnderface,6658,false,EnderIO,crazypants.enderio.enderface.ItemEnderface,Enderface
EnderIO:itemTravelStaff,6659,false,EnderIO,crazypants.enderio.teleport.ItemTravelStaff,Staff of Traveling
EnderIO:itemConduitProbe,6660,false,EnderIO,crazypants.enderio.item.ItemConduitProbe,Conduit Probe
EnderIO:itemXpTransfer,6661,false,EnderIO,crazypants.enderio.machine.obelisk.xp.ItemXpTransfer,Experience Rod
EnderIO:itemSoulVessel,6662,false,EnderIO,crazypants.enderio.item.ItemSoulVessel,Soul Vial
EnderIO:itemEnderFood,6663,false,EnderIO,crazypants.enderio.item.ItemEnderFood,"Enderios"
EnderIO:itemGliderWing,6664,false,EnderIO,crazypants.enderio.item.darksteel.ItemGliderWing,Glider Wing
EnderIO:item.darkSteel_helmet,6665,false,EnderIO,crazypants.enderio.item.darksteel.ItemDarkSteelArmor,Dark Helm
EnderIO:item.darkSteel_chestplate,6666,false,EnderIO,crazypants.enderio.item.darksteel.ItemDarkSteelArmor,Dark Plate
EnderIO:item.darkSteel_leggings,6667,false,EnderIO,crazypants.enderio.item.darksteel.ItemDarkSteelArmor,Dark Leggings
EnderIO:item.darkSteel_boots,6668,false,EnderIO,crazypants.enderio.item.darksteel.ItemDarkSteelArmor,Dark Boots
EnderIO:item.darkSteel_sword,6669,false,EnderIO,crazypants.enderio.item.darksteel.ItemDarkSteelSword,The Ender
EnderIO:item.darkSteel_pickaxe,6670,false,EnderIO,crazypants.enderio.item.darksteel.ItemDarkSteelPickaxe,Dark Pick
EnderIO:item.darkSteel_axe,6671,false,EnderIO,crazypants.enderio.item.darksteel.ItemDarkSteelAxe,Dark Axe
EnderIO:item.darkSteel_shears,6672,false,EnderIO,crazypants.enderio.item.darksteel.ItemDarkSteelShears,Dark Shears
EnderIO:itemMagnet,6673,false,EnderIO,crazypants.enderio.item.ItemMagnet,Electromagnet
extracells:part.base,6674,false,extracells,extracells.item.ItemPartECBase,ME Fluid Export Bus
extracells:storage.fluid,6675,false,extracells,extracells.item.ItemStorageFluid,ME 1k Fluid Storage
extracells:storage.physical,6676,false,extracells,extracells.item.ItemStoragePhysical,ME 256k Storage
extracells:storage.gas,6677,false,extracells,extracells.item.ItemStorageGas,ME 1k Gas Storage
extracells:pattern.fluid,6678,false,extracells,extracells.item.ItemFluidPattern,ME Fluid Pattern [WIP]
extracells:terminal.fluid.wireless,6679,false,extracells,extracells.item.ItemWirelessTerminalFluid$,Wireless Fluid Terminal
extracells:storage.component,6680,false,extracells,extracells.item.ItemStorageComponent,256k ME Storage Component
extracells:storage.casing,6681,false,extracells,extracells.item.ItemStorageCasing,Advanced Storage Housing
extracells:fluid.item,6682,false,extracells,extracells.item.ItemFluid,null
extracells:storage.fluid.portable,6683,false,extracells,extracells.item.ItemStoragePortableFluidCell$,ME Portable Fluid Storage
extracells:storage.gas.portable,6684,false,extracells,extracells.item.ItemStoragePortableGasCell$,ME Portable Gas Storage
extracells:pattern.crafting,6685,false,extracells,extracells.item.ItemInternalCraftingPattern,item.extracells.pattern.crafting.name
extracells:terminal.universal.wireless,6686,false,extracells,extracells.item.ItemWirelessTerminalUniversal$,Wireless Universal Terminal
extracells:terminal.gas.wireless,6687,false,extracells,extracells.item.ItemWirelessTerminalGas$,Wireless Gas Terminal
extracells:oc.upgrade,6688,false,extracells,extracells.item.ItemOCUpgrade$,ME Upgrade (Tier 3)
ExtraUtilities:glove,6689,false,ExtraUtilities,com.rwtema.extrautils.item.ItemGlove,Glove
ExtraUtilities:heatingElement,6690,false,ExtraUtilities,com.rwtema.extrautils.item.ItemHeatingCoil,Heating Coil
ExtraUtilities:mini-soul,6691,false,ExtraUtilities,com.rwtema.extrautils.item.ItemSoul,Soul fragment
ExtraUtilities:angelRing,6692,false,ExtraUtilities,com.rwtema.extrautils.item.ItemAngelRing,Angel Ring
ExtraUtilities:paintbrush,6693,false,ExtraUtilities,com.rwtema.extrautils.item.ItemPaintbrush,Paintbrush
ExtraUtilities:nodeUpgrade,6694,false,ExtraUtilities,com.rwtema.extrautils.item.ItemNodeUpgrade,Speed Upgrade
