Ore Name,ItemStack,Item ID,Display Name,Wildcard
podzol,1xtile.dirt@2,minecraft:dirt,Podzol,false
powderBlaze,1xitem.blazePowder@0,minecraft:blaze_powder,Blaze Powder,false
powderMana,1xitem.manaResource@23,Botania:manaResource,Mana Powder,false
prbackpack,1xitem.projectred.exploration.backpack@0,ProjRed|Exploration:projectred.exploration.backpack,White Backpack,false
prbackpack,1xitem.projectred.exploration.backpack@1,ProjRed|Exploration:projectred.exploration.backpack,Orange Backpack,false
prbackpack,1xitem.projectred.exploration.backpack@2,ProjRed|Exploration:projectred.exploration.backpack,Magenta Backpack,false
prbackpack,1xitem.projectred.exploration.backpack@3,ProjRed|Exploration:projectred.exploration.backpack,Light Blue Backpack,false
prbackpack,1xitem.projectred.exploration.backpack@4,ProjRed|Exploration:projectred.exploration.backpack,Yellow Backpack,false
prbackpack,1xitem.projectred.exploration.backpack@5,ProjRed|Exploration:projectred.exploration.backpack,Lime Backpack,false
prbackpack,1xitem.projectred.exploration.backpack@6,ProjRed|Exploration:projectred.exploration.backpack,Pink Backpack,false
prbackpack,1xitem.projectred.exploration.backpack@7,ProjRed|Exploration:projectred.exploration.backpack,Grey Backpack,false
prbackpack,1xitem.projectred.exploration.backpack@8,ProjRed|Exploration:projectred.exploration.backpack,Light Grey Backpack,false
prbackpack,1xitem.projectred.exploration.backpack@9,ProjRed|Exploration:projectred.exploration.backpack,Cyan Backpack,false
prbackpack,1xitem.projectred.exploration.backpack@10,ProjRed|Exploration:projectred.exploration.backpack,Purple Backpack,false
prbackpack,1xitem.projectred.exploration.backpack@11,ProjRed|Exploration:projectred.exploration.backpack,Blue Backpack,false
prbackpack,1xitem.projectred.exploration.backpack@12,ProjRed|Exploration:projectred.exploration.backpack,Brown Backpack,false
prbackpack,1xitem.projectred.exploration.backpack@13,ProjRed|Exploration:projectred.exploration.backpack,Green Backpack,false
prbackpack,1xitem.projectred.exploration.backpack@14,ProjRed|Exploration:projectred.exploration.backpack,Red Backpack,false
prbackpack,1xitem.projectred.exploration.backpack@15,ProjRed|Exploration:projectred.exploration.backpack,Black Backpack,false
projredBundledCable,1xitem.projectred.transmission.wire@17,ProjRed|Transmission:projectred.transmission.wire,Bundled Cable,false
projredBundledCable,1xitem.projectred.transmission.wire@18,ProjRed|Transmission:projectred.transmission.wire,White Bundled Cable,false
projredBundledCable,1xitem.projectred.transmission.wire@19,ProjRed|Transmission:projectred.transmission.wire,Orange Bundled Cable,false
projredBundledCable,1xitem.projectred.transmission.wire@20,ProjRed|Transmission:projectred.transmission.wire,Magenta Bundled Cable,false
projredBundledCable,1xitem.projectred.transmission.wire@21,ProjRed|Transmission:projectred.transmission.wire,Light Blue Bundled Cable,false
projredBundledCable,1xitem.projectred.transmission.wire@22,ProjRed|Transmission:projectred.transmission.wire,Yellow Bundled Cable,false
projredBundledCable,1xitem.projectred.transmission.wire@23,ProjRed|Transmission:projectred.transmission.wire,Lime Bundled Cable,false
projredBundledCable,1xitem.projectred.transmission.wire@24,ProjRed|Transmission:projectred.transmission.wire,Pink Bundled Cable,false
projredBundledCable,1xitem.projectred.transmission.wire@25,ProjRed|Transmission:projectred.transmission.wire,Grey Bundled Cable,false
projredBundledCable,1xitem.projectred.transmission.wire@26,ProjRed|Transmission:projectred.transmission.wire,Light Grey Bundled Cable,false
projredBundledCable,1xitem.projectred.transmission.wire@27,ProjRed|Transmission:projectred.transmission.wire,Cyan Bundled Cable,false
projredBundledCable,1xitem.projectred.transmission.wire@28,ProjRed|Transmission:projectred.transmission.wire,Purple Bundled Cable,false
projredBundledCable,1xitem.projectred.transmission.wire@29,ProjRed|Transmission:projectred.transmission.wire,Blue Bundled Cable,false
projredBundledCable,1xitem.projectred.transmission.wire@30,ProjRed|Transmission:projectred.transmission.wire,Brown Bundled Cable,false
projredBundledCable,1xitem.projectred.transmission.wire@31,ProjRed|Transmission:projectred.transmission.wire,Green Bundled Cable,false
projredBundledCable,1xitem.projectred.transmission.wire@32,ProjRed|Transmission:projectred.transmission.wire,Red Bundled Cable,false
projredBundledCable,1xitem.projectred.transmission.wire@33,ProjRed|Transmission:projectred.transmission.wire,Black Bundled Cable,false
projredIllumar,1xitem.projectred.core.part@19,ProjRed|Core:projectred.core.part,White Illumar,false
projredIllumar,1xitem.projectred.core.part@20,ProjRed|Core:projectred.core.part,Orange Illumar,false
projredIllumar,1xitem.projectred.core.part@21,ProjRed|Core:projectred.core.part,Magenta Illumar,false
projredIllumar,1xitem.projectred.core.part@22,ProjRed|Core:projectred.core.part,Light Blue Illumar,false
projredIllumar,1xitem.projectred.core.part@23,ProjRed|Core:projectred.core.part,Yellow Illumar,false
projredIllumar,1xitem.projectred.core.part@24,ProjRed|Core:projectred.core.part,Lime Illumar,false
projredIllumar,1xitem.projectred.core.part@25,ProjRed|Core:projectred.core.part,Pink Illumar,false
projredIllumar,1xitem.projectred.core.part@26,ProjRed|Core:projectred.core.part,Grey Illumar,false
projredIllumar,1xitem.projectred.core.part@27,ProjRed|Core:projectred.core.part,Light Grey Illumar,false
projredIllumar,1xitem.projectred.core.part@28,ProjRed|Core:projectred.core.part,Cyan Illumar,false
projredIllumar,1xitem.projectred.core.part@29,ProjRed|Core:projectred.core.part,Purple Illumar,false
projredIllumar,1xitem.projectred.core.part@30,ProjRed|Core:projectred.core.part,Blue Illumar,false
projredIllumar,1xitem.projectred.core.part@31,ProjRed|Core:projectred.core.part,Brown Illumar,false
projredIllumar,1xitem.projectred.core.part@32,ProjRed|Core:projectred.core.part,Green Illumar,false
projredIllumar,1xitem.projectred.core.part@33,ProjRed|Core:projectred.core.part,Red Illumar,false
projredIllumar,1xitem.projectred.core.part@34,ProjRed|Core:projectred.core.part,Black Illumar,false
projredInsFramedWire,1xitem.projectred.transmission.framewire@1,ProjRed|Transmission:projectred.transmission.framewire,Framed White Insulated Wire,false
projredInsFramedWire,1xitem.projectred.transmission.framewire@2,ProjRed|Transmission:projectred.transmission.framewire,Framed Orange Insulated Wire,false
projredInsFramedWire,1xitem.projectred.transmission.framewire@3,ProjRed|Transmission:projectred.transmission.framewire,Framed Magenta Insulated Wire,false
projredInsFramedWire,1xitem.projectred.transmission.framewire@4,ProjRed|Transmission:projectred.transmission.framewire,Framed Light Blue Insulated Wire,false
projredInsFramedWire,1xitem.projectred.transmission.framewire@5,ProjRed|Transmission:projectred.transmission.framewire,Framed Yellow Insulated Wire,false
projredInsFramedWire,1xitem.projectred.transmission.framewire@6,ProjRed|Transmission:projectred.transmission.framewire,Framed Lime Insulated Wire,false
projredInsFramedWire,1xitem.projectred.transmission.framewire@7,ProjRed|Transmission:projectred.transmission.framewire,Framed Pink Insulated Wire,false
projredInsFramedWire,1xitem.projectred.transmission.framewire@8,ProjRed|Transmission:projectred.transmission.framewire,Framed Grey Insulated Wire,false
projredInsFramedWire,1xitem.projectred.transmission.framewire@9,ProjRed|Transmission:projectred.transmission.framewire,Framed Light Grey Insulated Wire,false
projredInsFramedWire,1xitem.projectred.transmission.framewire@10,ProjRed|Transmission:projectred.transmission.framewire,Framed Cyan Insulated Wire,false
projredInsFramedWire,1xitem.projectred.transmission.framewire@11,ProjRed|Transmission:projectred.transmission.framewire,Framed Purple Insulated Wire,false
projredInsFramedWire,1xitem.projectred.transmission.framewire@12,ProjRed|Transmission:projectred.transmission.framewire,Framed Blue Insulated Wire,false
projredInsFramedWire,1xitem.projectred.transmission.framewire@13,ProjRed|Transmission:projectred.transmission.framewire,Framed Brown Insulated Wire,false
projredInsFramedWire,1xitem.projectred.transmission.framewire@14,ProjRed|Transmission:projectred.transmission.framewire,Framed Green Insulated Wire,false
projredInsFramedWire,1xitem.projectred.transmission.framewire@15,ProjRed|Transmission:projectred.transmission.framewire,Framed Red Insulated Wire,false
projredInsFramedWire,1xitem.projectred.transmission.framewire@16,ProjRed|Transmission:projectred.transmission.framewire,Framed Black Insulated Wire,false
projredInsulatedWire,1xitem.projectred.transmission.wire@1,ProjRed|Transmission:projectred.transmission.wire,White Insulated Wire,false
projredInsulatedWire,1xitem.projectred.transmission.wire@2,ProjRed|Transmission:projectred.transmission.wire,Orange Insulated Wire,false
projredInsulatedWire,1xitem.projectred.transmission.wire@3,ProjRed|Transmission:projectred.transmission.wire,Magenta Insulated Wire,false
projredInsulatedWire,1xitem.projectred.transmission.wire@4,ProjRed|Transmission:projectred.transmission.wire,Light Blue Insulated Wire,false
projredInsulatedWire,1xitem.projectred.transmission.wire@5,ProjRed|Transmission:projectred.transmission.wire,Yellow Insulated Wire,false
projredInsulatedWire,1xitem.projectred.transmission.wire@6,ProjRed|Transmission:projectred.transmission.wire,Lime Insulated Wire,false
projredInsulatedWire,1xitem.projectred.transmission.wire@7,ProjRed|Transmission:projectred.transmission.wire,Pink Insulated Wire,false
projredInsulatedWire,1xitem.projectred.transmission.wire@8,ProjRed|Transmission:projectred.transmission.wire,Grey Insulated Wire,false
projredInsulatedWire,1xitem.projectred.transmission.wire@9,ProjRed|Transmission:projectred.transmission.wire,Light Grey Insulated Wire,false
projredInsulatedWire,1xitem.projectred.transmission.wire@10,ProjRed|Transmission:projectred.transmission.wire,Cyan Insulated Wire,false
projredInsulatedWire,1xitem.projectred.transmission.wire@11,ProjRed|Transmission:projectred.transmission.wire,Purple Insulated Wire,false
projredInsulatedWire,1xitem.projectred.transmission.wire@12,ProjRed|Transmission:projectred.transmission.wire,Blue Insulated Wire,false
projredInsulatedWire,1xitem.projectred.transmission.wire@13,ProjRed|Transmission:projectred.transmission.wire,Brown Insulated Wire,false
projredInsulatedWire,1xitem.projectred.transmission.wire@14,ProjRed|Transmission:projectred.transmission.wire,Green Insulated Wire,false
projredInsulatedWire,1xitem.projectred.transmission.wire@15,ProjRed|Transmission:projectred.transmission.wire,Red Insulated Wire,false
projredInsulatedWire,1xitem.projectred.transmission.wire@16,ProjRed|Transmission:projectred.transmission.wire,Black Insulated Wire,false
pulpWood,1xitem.for.woodPulp@0,Forestry:woodPulp,Wood Pulp,false
pulpWood,1xitem.misc@1,ExtraTrees:misc,Sawdust,false
quartzBlaze,1xitem.quartz@2,Botania:quartz,Blaze Quartz,false
quartzDark,1xitem.quartz@0,Botania:quartz,Smokey Quartz,false
quartzElven,1xitem.quartz@5,Botania:quartz,Elven Quartz,false
quartzLavender,1xitem.quartz@3,Botania:quartz,Lavender Quartz,false
quartzMana,1xitem.quartz@1,Botania:quartz,Mana Quartz,false
quartzRed,1xitem.quartz@4,Botania:quartz,Redquartz,false
quartzSunny,1xitem.quartz@6,Botania:quartz,Sunny Quartz,false
quicksilver,1xitem.ItemResource@3,Thaumcraft:ItemResource,Quicksilver,false
reactorCasing,1xtile.blockReactorPart.0@0,BigReactors:BRReactorPart,Reactor Casing,false
reactorComputerPort,1xtile.blockReactorPart.0@7,BigReactors:BRReactorPart,Reactor Computer Port,false
reactorControlRod,1xtile.blockReactorPart.0@2,BigReactors:BRReactorPart,Reactor Control Rod,false
reactorController,1xtile.blockReactorPart.0@1,BigReactors:BRReactorPart,Reactor Controller,false
reactorCoolantPort,1xtile.blockReactorPart.0@5,BigReactors:BRReactorPart,Reactor Coolant Port,false
reactorPowerTap,1xtile.blockReactorPart.0@3,BigReactors:BRReactorPart,Reactor Power Tap,false
reactorRedNetPort,1xtile.blockReactorPart.0@6,BigReactors:BRReactorPart,Reactor RedNet Port,false
reactorRedstonePort,1xtile.blockReactorRedstonePort@0,BigReactors:BRReactorRedstonePort,Reactor Redstone Port,false
record,1xitem.record@0,minecraft:record_13,Music Disc,false
record,1xitem.record@0,minecraft:record_cat,Music Disc,false
record,1xitem.record@0,minecraft:record_blocks,Music Disc,false
record,1xitem.record@0,minecraft:record_chirp,Music Disc,false
record,1xitem.record@0,minecraft:record_far,Music Disc,false
record,1xitem.record@0,minecraft:record_mall,Music Disc,false
record,1xitem.record@0,minecraft:record_mellohi,Music Disc,false
record,1xitem.record@0,minecraft:record_stal,Music Disc,false
record,1xitem.record@0,minecraft:record_strad,Music Disc,false
record,1xitem.record@0,minecraft:record_ward,Music Disc,false
record,1xitem.record@0,minecraft:record_11,Music Disc,false
record,1xitem.record@0,minecraft:record_wait,Music Disc,false
redstoneCrystal,1xitem.redstoneCrystal@0,BuildCraft|Silicon:redstoneCrystal,Redstone Crystal,false
redstoneRoot,1xitem.manaResource@6,Botania:manaResource,Redstone Root,false
resourceTaint,1xitem.ItemResource@11,Thaumcraft:ItemResource,Tainted Goo,false
resourceTaint,1xitem.NetherShard@2,ForbiddenMagic:NetherShard,Taint Shard,false
rodAlumite,1xitem.tconstruct.ToolRod@15,TConstruct:toolRod,Alumite Tool Rod,false
rodArdite,1xitem.tconstruct.ToolRod@11,TConstruct:toolRod,Ardite Tool Rod,false
rodBasalz,1xitem.thermalfoundation.material@1028,ThermalFoundation:material,Basalz Rod,false
rodBlaze,1xitem.blazeRod@0,minecraft:blaze_rod,Blaze Rod,false
rodBlitz,1xitem.thermalfoundation.material@1026,ThermalFoundation:material,Blitz Rod,false
rodBlizz,1xitem.thermalfoundation.material@1024,ThermalFoundation:material,Blizz Rod,false
rodBlueslime,1xitem.tconstruct.ToolRod@17,TConstruct:toolRod,Slime Tool Rod,false
rodBone,1xitem.tconstruct.ToolRod@5,TConstruct:toolRod,Bone Tool Rod,false
rodBronze,1xitem.tconstruct.ToolRod@14,TConstruct:toolRod,Bronze Tool Rod,false
rodCactus,1xitem.tconstruct.ToolRod@4,TConstruct:toolRod,Cactus Tool Rod,false
rodCobalt,1xitem.tconstruct.ToolRod@10,TConstruct:toolRod,Cobalt Tool Rod,false
rodCopper,1xitem.tconstruct.ToolRod@13,TConstruct:toolRod,Copper Tool Rod,false
rodFlint,1xitem.tconstruct.ToolRod@3,TConstruct:toolRod,Flint Tool Rod,false
rodIron,1xitem.tconstruct.ToolRod@2,TConstruct:toolRod,Iron Tool Rod,false
rodManyullyn,1xitem.tconstruct.ToolRod@12,TConstruct:toolRod,Manyullyn Tool Rod,false
rodNetherrack,1xitem.tconstruct.ToolRod@7,TConstruct:toolRod,Netherrack Tool Rod,false
rodObsidian,1xitem.tconstruct.ToolRod@6,TConstruct:toolRod,Obsidian Tool Rod,false
rodPaper,1xitem.tconstruct.ToolRod@9,TConstruct:toolRod,Paper Tool Rod,false
rodSlime,1xitem.tconstruct.ToolRod@8,TConstruct:toolRod,Slime Tool Rod,false
rodSteel,1xitem.tconstruct.ToolRod@16,TConstruct:toolRod,Steel Tool Rod,false
rodStone,1xitem.tconstruct.ToolRod@1,TConstruct:toolRod,Stone Tool Rod,false
rodStone,1xitem.microblock:stoneRod@0,ForgeMicroblock:stoneRod,Stone Rod,false
rodWood,1xitem.tconstruct.ToolRod@0,TConstruct:toolRod,Wooden Tool Rod,false
runeAirB,1xitem.rune@3,Botania:rune,Rune of Air,false
runeAutumnB,1xitem.rune@6,Botania:rune,Rune of Autumn,false
runeEarthB,1xitem.rune@2,Botania:rune,Rune of Earth,false
runeEnvyB,1xitem.rune@14,Botania:rune,Rune of Envy,false
runeFireB,1xitem.rune@1,Botania:rune,Rune of Fire,false
runeGluttonyB,1xitem.rune@10,Botania:rune,Rune of Gluttony,false
runeGreedB,1xitem.rune@11,Botania:rune,Rune of Greed,false
runeLustB,1xitem.rune@9,Botania:rune,Rune of Lust,false
runeManaB,1xitem.rune@8,Botania:rune,Rune of Mana,false
runePrideB,1xitem.rune@15,Botania:rune,Rune of Pride,false
runeSlothB,1xitem.rune@12,Botania:rune,Rune of Sloth,false
runeSpringB,1xitem.rune@4,Botania:rune,Rune of Spring,false
runeSummerB,1xitem.rune@5,Botania:rune,Rune of Summer,false
runeWaterB,1xitem.rune@0,Botania:rune,Rune of Water,false
runeWinterB,1xitem.rune@7,Botania:rune,Rune of Winter,false
runeWrathB,1xitem.rune@13,Botania:rune,Rune of Wrath,false
sand,1xtile.sand@32767,minecraft:sand,(wildcard),true
sand,1xtile.sand@0,minecraft:sand,Sand,false
sandstone,1xtile.sandStone@32767,minecraft:sandstone,(wildcard),true
seedBelladonna,1xitem.witchery:seedsbelladonna@0,witchery:seedsbelladonna,Belladonna Seeds,false
seedIndustrialHemp,1xitem.ImmersiveEngineering.seed@0,ImmersiveEngineering:seed,Industrial Hemp Seeds,false
seedMandrake,1xitem.witchery:seedsmandrake@0,witchery:seedsmandrake,Mandrake Seeds,false
seedSnowbell,1xitem.witchery:seedssnowbell@0,witchery:seedssnowbell,Snowbell Seeds,false
seedTurnip,1xitem.turnipSeeds@0,BiomesOPlenty:turnipSeeds,Turnip Seeds,false
seedWaterArtichoke,1xitem.witchery:seedsartichoke@0,witchery:seedsartichoke,Water Artichoke Seeds,false
seedWheat,1xitem.seeds@0,minecraft:wheat_seeds,Seeds,false
seedWolfsBane,1xitem.witchery:seedswolfsbane@0,witchery:seedswolfsbane,Wolfsbane Seeds,false
shardAir,1xitem.ItemShard@0,Thaumcraft:ItemShard,Air Shard,false
shardEarth,1xitem.ItemShard@3,Thaumcraft:ItemShard,Earth Shard,false
shardEntropy,1xitem.ItemShard@5,Thaumcraft:ItemShard,Entropy Shard,false
shardFire,1xitem.ItemShard@1,Thaumcraft:ItemShard,Fire Shard,false
shardLapis,1xitem.solarexpansion:lapisShard@0,SolarExpansion:lapisShard,Lapis Shard,false
shardOrder,1xitem.ItemShard@4,Thaumcraft:ItemShard,Order Shard,false
shardPrismarine,1xitem.manaResource@10,Botania:manaResource,Prismarine Shard,false
shardWater,1xitem.ItemShard@2,Thaumcraft:ItemShard,Water Shard,false
sheetPlastic,1xitem.mfr.plastic.sheet@0,MineFactoryReloaded:plastic.sheet,Plastic Sheets,false
shlem,1xitem.tormentedHelmet@0,divinerpg:tormentedHelmet,Tormented Helmet,false
shlem,1xitem.tormentedHood@0,divinerpg:tormentedHood,Tormented Hood,false
shlem,1xitem.tormentedMask@0,divinerpg:tormentedMask,Tormented Mask,false
slabAluminum,1xtile.ImmersiveEngineering.storageSlab@1,ImmersiveEngineering:storageSlab,Aluminium Slab,false
slabBricks,1xtile.stoneSlab@4,minecraft:stone_slab,Bricks Slab,false
slabCloth,1xtile.cloth@32767,TConstruct:WoolSlab1,(wildcard),true
slabCloth,1xtile.cloth@32767,TConstruct:WoolSlab2,(wildcard),true
slabCobblestone,1xtile.stoneSlab@3,minecraft:stone_slab,Cobblestone Slab,false
slabConstantan,1xtile.ImmersiveEngineering.storageSlab@5,ImmersiveEngineering:storageSlab,Constantan Slab,false
slabCopper,1xtile.ImmersiveEngineering.storageSlab@0,ImmersiveEngineering:storageSlab,Copper Slab,false
slabElectrum,1xtile.ImmersiveEngineering.storageSlab@6,ImmersiveEngineering:storageSlab,Electrum Slab,false
slabLead,1xtile.ImmersiveEngineering.storageSlab@2,ImmersiveEngineering:storageSlab,Lead Slab,false
slabNetherBrick,1xtile.stoneSlab@6,minecraft:stone_slab,Nether Brick Slab,false
slabNickel,1xtile.ImmersiveEngineering.storageSlab@4,ImmersiveEngineering:storageSlab,Nickel Slab,false
slabQuartz,1xtile.stoneSlab@7,minecraft:stone_slab,Quartz Slab,false
slabSandstone,1xtile.stoneSlab@1,minecraft:stone_slab,Sandstone Slab,false
slabSilver,1xtile.ImmersiveEngineering.storageSlab@3,ImmersiveEngineering:storageSlab,Silver Slab,false
slabSteel,1xtile.ImmersiveEngineering.storageSlab@7,ImmersiveEngineering:storageSlab,Steel Slab,false
slabStone,1xtile.stoneSlab@0,minecraft:stone_slab,Stone Slab,false
slabStoneBricks,1xtile.stoneSlab@5,minecraft:stone_slab,Stone Bricks Slab,false
slabTreatedWood,1xtile.ImmersiveEngineering.woodenDecoration@2,ImmersiveEngineering:woodenDecoration,Treated Wood Slab,false
slabWood,1xtile.woodSlab@32767,minecraft:wooden_slab,(wildcard),true
slabWood,1xtile.divineSlab@0,divinerpg:divineSlab,Divine Slab,false
slabWood,1xtile.frozenSlab@0,divinerpg:frozenSlab,Frozen Slab,false
slabWood,1xtile.edenSlab@0,divinerpg:edenSlab,Eden Slab,false
slabWood,1xtile.wildwoodSlab@0,divinerpg:wildwoodSlab,Wildwood Slab,false
slabWood,1xtile.apalachiaSlab@0,divinerpg:apalachiaSlab,Apalachia Slab,false
slabWood,1xtile.skythernSlab@0,divinerpg:skythernSlab,Skythern Slab,false
slabWood,1xtile.mortumSlab@0,divinerpg:mortumSlab,Mortum Slab,false
slabWood,1xtile.blockCosmeticSlabWood@0,Thaumcraft:blockCosmeticSlabWood,Greatwood Slab,false
slabWood,1xtile.blockCosmeticSlabWood@1,Thaumcraft:blockCosmeticSlabWood,Silverwood Slab,false
slabWood,1xtile.woodenSingleSlab1@32767,BiomesOPlenty:woodenSingleSlab1,(wildcard),true
slabWood,1xtile.woodenSingleSlab2@32767,BiomesOPlenty:woodenSingleSlab2,(wildcard),true
slabWood,1xtile.for.slabs@32767,Forestry:slabs,(wildcard),true
slabWood,1xtile.for.slabsFireproof@32767,Forestry:slabsFireproof,(wildcard),true
slabWood,1xtile.witchery:witchwoodslab@32767,witchery:witchwoodslab,(wildcard),true
slabWoodAcacia,1xtile.woodSlab@4,minecraft:wooden_slab,Acacia Wood Slab,false
slabWoodBirch,1xtile.woodSlab@2,minecraft:wooden_slab,Birch Wood Slab,false
slabWoodDarkOak,1xtile.woodSlab@5,minecraft:wooden_slab,Dark Oak Wood Slab,false
slabWoodJungle,1xtile.woodSlab@3,minecraft:wooden_slab,Jungle Wood Slab,false
slabWoodOak,1xtile.woodSlab@0,minecraft:wooden_slab,Oak Wood Slab,false
slabWoodSpruce,1xtile.woodSlab@1,minecraft:wooden_slab,Spruce Wood Slab,false
slimeRod,1xitem.tconstruct.ToolRod@8,TConstruct:toolRod,Slime Tool Rod,false
slimeball,1xitem.slimeball@0,minecraft:slime_ball,Slimeball,false
slimeball,1xitem.mfr.pinkslime@0,MineFactoryReloaded:pinkslime,Pink Slimeball,false
slimeball,1xitem.tconstruct.strangefood@0,TConstruct:strangeFood,Gelatinous Slime,false
slimeball,1xitem.tconstruct.strangefood@1,TConstruct:strangeFood,Coagulated Blood,false
slimeball,1xitem.tconstruct.Materials@36,TConstruct:materials,Ball of Glue,false
slimeball,1xitem.null@8,EMT:EMTItems,Glue,false
slimeballPink,1xitem.mfr.pinkslime@0,MineFactoryReloaded:pinkslime,Pink Slimeball,false
snowLayer,1xtile.snow@0,minecraft:snow_layer,Snow,false
soulSand,1xtile.hellsand@0,minecraft:soul_sand,Soul Sand,false
soulsand,1xtile.extrautils:color_hellsand@0,ExtraUtilities:color_hellsand,Colored Soul Sand (White Frequency),false
soulsand,1xtile.extrautils:color_hellsand@1,ExtraUtilities:color_hellsand,Colored Soul Sand (Orange Frequency),false
soulsand,1xtile.extrautils:color_hellsand@2,ExtraUtilities:color_hellsand,Colored Soul Sand (Magenta Frequency),false
soulsand,1xtile.extrautils:color_hellsand@3,ExtraUtilities:color_hellsand,Colored Soul Sand (Light Blue Frequency),false
soulsand,1xtile.extrautils:color_hellsand@4,ExtraUtilities:color_hellsand,Colored Soul Sand (Yellow Frequency),false
soulsand,1xtile.extrautils:color_hellsand@5,ExtraUtilities:color_hellsand,Colored Soul Sand (Lime Frequency),false
soulsand,1xtile.extrautils:color_hellsand@6,ExtraUtilities:color_hellsand,Colored Soul Sand (Pink Frequency),false
soulsand,1xtile.extrautils:color_hellsand@7,ExtraUtilities:color_hellsand,Colored Soul Sand (Gray Frequency),false
soulsand,1xtile.extrautils:color_hellsand@8,ExtraUtilities:color_hellsand,Colored Soul Sand (Light Gray Frequency),false
soulsand,1xtile.extrautils:color_hellsand@9,ExtraUtilities:color_hellsand,Colored Soul Sand (Cyan Frequency),false
soulsand,1xtile.extrautils:color_hellsand@10,ExtraUtilities:color_hellsand,Colored Soul Sand (Purple Frequency),false
soulsand,1xtile.extrautils:color_hellsand@11,ExtraUtilities:color_hellsand,Colored Soul Sand (Blue Frequency),false
soulsand,1xtile.extrautils:color_hellsand@12,ExtraUtilities:color_hellsand,Colored Soul Sand (Brown Frequency),false
soulsand,1xtile.extrautils:color_hellsand@13,ExtraUtilities:color_hellsand,Colored Soul Sand (Green Frequency),false
soulsand,1xtile.extrautils:color_hellsand@14,ExtraUtilities:color_hellsand,Colored Soul Sand (Red Frequency),false
soulsand,1xtile.extrautils:color_hellsand@15,ExtraUtilities:color_hellsand,Colored Soul Sand (Black Frequency),false
soulsandBlack,1xtile.extrautils:color_hellsand@0,ExtraUtilities:color_hellsand,Colored Soul Sand (White Frequency),false
soulsandBlue,1xtile.extrautils:color_hellsand@4,ExtraUtilities:color_hellsand,Colored Soul Sand (Yellow Frequency),false
soulsandBrown,1xtile.extrautils:color_hellsand@3,ExtraUtilities:color_hellsand,Colored Soul Sand (Light Blue Frequency),false
soulsandCyan,1xtile.extrautils:color_hellsand@6,ExtraUtilities:color_hellsand,Colored Soul Sand (Pink Frequency),false
soulsandGray,1xtile.extrautils:color_hellsand@8,ExtraUtilities:color_hellsand,Colored Soul Sand (Light Gray Frequency),false
soulsandGreen,1xtile.extrautils:color_hellsand@2,ExtraUtilities:color_hellsand,Colored Soul Sand (Magenta Frequency),false
soulsandLightBlue,1xtile.extrautils:color_hellsand@12,ExtraUtilities:color_hellsand,Colored Soul Sand (Brown Frequency),false
soulsandLightGray,1xtile.extrautils:color_hellsand@7,ExtraUtilities:color_hellsand,Colored Soul Sand (Gray Frequency),false
soulsandLime,1xtile.extrautils:color_hellsand@10,ExtraUtilities:color_hellsand,Colored Soul Sand (Purple Frequency),false
soulsandMagenta,1xtile.extrautils:color_hellsand@13,ExtraUtilities:color_hellsand,Colored Soul Sand (Green Frequency),false
soulsandOrange,1xtile.extrautils:color_hellsand@14,ExtraUtilities:color_hellsand,Colored Soul Sand (Red Frequency),false
soulsandPink,1xtile.extrautils:color_hellsand@9,ExtraUtilities:color_hellsand,Colored Soul Sand (Cyan Frequency),false
soulsandPurple,1xtile.extrautils:color_hellsand@5,ExtraUtilities:color_hellsand,Colored Soul Sand (Lime Frequency),false
soulsandRed,1xtile.extrautils:color_hellsand@1,ExtraUtilities:color_hellsand,Colored Soul Sand (Orange Frequency),false
soulsandWhite,1xtile.extrautils:color_hellsand@15,ExtraUtilities:color_hellsand,Colored Soul Sand (Black Frequency),false
soulsandYellow,1xtile.extrautils:color_hellsand@11,ExtraUtilities:color_hellsand,Colored Soul Sand (Blue Frequency),false
stainedClayBlack,1xtile.clayHardenedStained@15,minecraft:stained_hardened_clay,Black Stained Clay,false
stainedClayBlue,1xtile.clayHardenedStained@11,minecraft:stained_hardened_clay,Blue Stained Clay,false
stainedClayBrown,1xtile.clayHardenedStained@12,minecraft:stained_hardened_clay,Brown Stained Clay,false
stainedClayCyan,1xtile.clayHardenedStained@9,minecraft:stained_hardened_clay,Cyan Stained Clay,false
stainedClayGray,1xtile.clayHardenedStained@7,minecraft:stained_hardened_clay,Gray Stained Clay,false
stainedClayGreen,1xtile.clayHardenedStained@13,minecraft:stained_hardened_clay,Green Stained Clay,false
stainedClayLightBlue,1xtile.clayHardenedStained@3,minecraft:stained_hardened_clay,Light Blue Stained Clay,false
stainedClayLightGray,1xtile.clayHardenedStained@8,minecraft:stained_hardened_clay,Light Gray Stained Clay,false
stainedClayLime,1xtile.clayHardenedStained@5,minecraft:stained_hardened_clay,Lime Stained Clay,false
stainedClayMagenta,1xtile.clayHardenedStained@2,minecraft:stained_hardened_clay,Magenta Stained Clay,false
stainedClayOrange,1xtile.clayHardenedStained@1,minecraft:stained_hardened_clay,Orange Stained Clay,false
stainedClayPink,1xtile.clayHardenedStained@6,minecraft:stained_hardened_clay,Pink Stained Clay,false
stainedClayPurple,1xtile.clayHardenedStained@10,minecraft:stained_hardened_clay,Purple Stained Clay,false
stainedClayRed,1xtile.clayHardenedStained@14,minecraft:stained_hardened_clay,Red Stained Clay,false
