Category,Name,Key,Parents,ParentsHidden,Siblings,PermWarp,StickyWarp,Tag,ItemTrigger,EntityTrigger,AspectTrigger
TT_CATEGORY,Celestial Gateway,WARP_GATE,ICHORCLOTH_CHEST_GEM,ICHORCLOTH_BOOTS_GEM;WARP;RESEARCH;ENCHANT;NODES;RESEARCHDUPE;ORE;ASPECTS;KNOWFRAG;RESEARCHER2;CRIMSON;NODEJAR;RESEARCHER1;NODETAPPER2;DECONSTRUCTOR;NODETAPPER1;THAUMONOMICON;PLANTS;NODEPRESERVE;PECH;NODESTABILIZER;WANDPEDFOC;VAMPBAT;ROD_bone;BASICTHAUMATURGY;FOCUSEXCAVATION;SCEPTRE;ROD_quartz_staff;FOCUSHELLBAT;VISCHARGERELAY;ROD_ice;NODESTABILIZERADV;ROD_reed;ROD_greatwood_staff;ROD_silverwood_staff;FOCUSFROST;VISAMULET;FOCALMANIPULATION;FOCUSFIRE;CAP_gold;ROD_silverwood;VISPOWER;FOCUSPOUCH;CAP_copper;ROD_reed_staff;FOCUSSHOCK;CAP_silver;ROD_quartz;FOCUSWARDING;ROD_obsidian;FOCUSPORTABLEHOLE;CAP_thaumium;ROD_greatwood;ROD_blaze;ROD_bone_staff;ROD_obsidian_staff;FOCUSTRADE;ROD_ice_staff;WANDPED;ROD_blaze_staff;ALUMENTUM;BATHSALTS;CRUCIBLE;ENTROPICPROCESSING;TRANSIRON;THAUMATORIUM;ALCHEMICALMANUFACTURE;LIQUIDDEATH;TUBES;TRANSTIN;SANESOAP;ETHEREALBLOOM;TALLOW;PURESILVER;PURETIN;TRANSCOPPER;ESSENTIACRYSTAL;ARCANESPA;CENTRIFUGE;TRANSSILVER;PUREIRON;ALCHEMICALDUPLICATION;JARVOID;NITOR;BOTTLETAINT;PUREGOLD;DISTILESSENTIA;PHIAL;TUBEFILTER;PURELEAD;THAUMIUM;TRANSLEAD;TRANSGOLD;PURECOPPER;JARLABEL;RUNICEMERGENCY;GOGGLES;ENCHFABRIC;ELEMENTALPICK;ELEMENTALAXE;TABLE;INFERNALFURNACE;BANNERS;ELEMENTALSHOVEL;LEVITATOR;HOVERGIRDLE;WARDEDARCANA;BASICARTIFACE;FLUXSCRUB;THAUMOMETER;BOOTSTRAVELLER;RESTABLE;MIRRORESSENTIA;PRIMALARROW;ARCANEEAR;GRATE;RUNICCHARGED;RUNICHEALING;HOVERHARNESS;MIRROR;LAMPGROWTH;MASKGRINNINGDEVIL;ELEMENTALHOE;MIRRORHAND;ARCTABLE;INFUSION;RUNICKINETIC;PAVEWARD;MASKANGRYGHOST;MASKSIPPINGFIEND;ARCANELAMP;ARMORFORTRESS;BELLOWS;HELMGOGGLES;RUNICARMOR;RUNICAUGMENTATION;LAMPFERTILITY;BONEBOW;ARCANESTONE;SINSTONE;ELEMENTALSWORD;PAVETRAVEL;JARBRAIN;ARCANEBORE;INFUSIONENCHANTMENT;GOLEMCLAY;UPGRADEWATER;HUNGRYCHEST;GOLEMTALLOW;GOLEMWOOD;GOLEMFLESH;UPGRADEEARTH;TINYDART;UPGRADEFIRE;UPGRADEENTROPY;COREUSE;TINYHAMMER;TRAVELTRUNK;TINYBOWTIE;GOLEMBELL;CORESORTING;GOLEMTHAUMIUM;TINYHAT;TINYFEZ;CORELUMBER;TINYGLASSES;TINYVISOR;UPGRADEAIR;COREFISHING;COREGATHER;COREHARVEST;COREBUTCHER;COREGUARD;ADVANCEDGOLEM;TINYARMOR;COREFILL;GOLEMFETTER;GOLEMSTRAW;COREALCHEMY;GOLEMSTONE;GOLEMIRON;CORELIQUID;COREEMPTY;UPGRADEORDER;TTENCH_VALIANCE;FIRE_TERRA;TTENCH_SHOCKWAVE;FOCUS_DEFLECT;GASEOUS_SHADOW;TTENCH_FOCUSED;REPAIRER;INTERFACE;GOLEM_CONNECTOR;FOCUS_FLIGHT;FOCUS_HEAL;MAGNETS;FOCUS_TELEKINESIS;TTENCH_VAMPIRISM;CLEANSING_TALISMAN;SPELL_CLOTH;XP_TALISMAN;TTENCH_QUICK_DRAW;TTENCH_POUNCE;DISLOCATOR;TTENCH_DESINTEGRATE;DARK_QUARTZ;FIRE_PERDITIO;SHARE_TOME;TTENCH_ASCENT_BOOST;ASPECT_ANALYZER;TTENCH_DISPERSED;TTENCH_SLOW_FALL;TTENCH_SHATTER;LEVITATOR_LOCOMOTIVE;FOCUS_DISLOCATION;TTENCH_TUNNEL;FIRE_ORDO;GASEOUS_LIGHT;BLOOD_SWORD;FIRE_AQUA;TTENCH_FINAL;REVEALING_HELM;PERIPHERALS;BRIGHT_NITOR;FUNNEL;ANIMATION_TABLET;INFUSED_POTIONS;GAS_REMOVER;TTENCH_AUTO_SMELT;FOCUS_SMELT;FOCUS_ENDER_CHEST,,0,0,2xIter;1xAlienis;1xVolatus;1xMachina,,,
TT_CATEGORY,Talisman of Withhold,XP_TALISMAN,JARBRAIN;SPELL_CLOTH,INFUSION,,0,0,1xLucrum;1xPraecantatio;1xHumanus,,,
TT_CATEGORY,Enchantment: Quick Draw,TTENCH_QUICK_DRAW,ENCHANTER,,,0,0,1xSensus;1xTelum;2xPraecantatio,,,
TT_CATEGORY,Enchantment: Pounce,TTENCH_POUNCE,TTENCH_ASCENT_BOOST,,,0,0,3xAer;3xOrdo;3xTutamen;2xPraecantatio,,,
TT_CATEGORY,Leggings of the Burning Mantle,ICHORCLOTH_LEGS_GEM,ICHORCLOTH_ARMOR,WARP;RESEARCH;ENCHANT;NODES;RESEARCHDUPE;ORE;ASPECTS;KNOWFRAG;RESEARCHER2;CRIMSON;NODEJAR;RESEARCHER1;NODETAPPER2;DECONSTRUCTOR;NODETAPPER1;THAUMONOMICON;PLANTS;NODEPRESERVE;PECH;NODESTABILIZER;WANDPEDFOC;VAMPBAT;ROD_bone;BASICTHAUMATURGY;FOCUSEXCAVATION;SCEPTRE;ROD_quartz_staff;FOCUSHELLBAT;VISCHARGERELAY;ROD_ice;NODESTABILIZERADV;ROD_reed;ROD_greatwood_staff;ROD_silverwood_staff;FOCUSFROST;VISAMULET;FOCALMANIPULATION;FOCUSFIRE;CAP_gold;ROD_silverwood;VISPOWER;FOCUSPOUCH;CAP_copper;ROD_reed_staff;FOCUSSHOCK;CAP_silver;ROD_quartz;FOCUSWARDING;ROD_obsidian;FOCUSPORTABLEHOLE;CAP_thaumium;ROD_greatwood;ROD_blaze;ROD_bone_staff;ROD_obsidian_staff;FOCUSTRADE;ROD_ice_staff;WANDPED;ROD_blaze_staff;ALUMENTUM;BATHSALTS;CRUCIBLE;ENTROPICPROCESSING;TRANSIRON;THAUMATORIUM;ALCHEMICALMANUFACTURE;LIQUIDDEATH;TUBES;TRANSTIN;SANESOAP;ETHEREALBLOOM;TALLOW;PURESILVER;PURETIN;TRANSCOPPER;ESSENTIACRYSTAL;ARCANESPA;CENTRIFUGE;TRANSSILVER;PUREIRON;ALCHEMICALDUPLICATION;JARVOID;NITOR;BOTTLETAINT;PUREGOLD;DISTILESSENTIA;PHIAL;TUBEFILTER;PURELEAD;THAUMIUM;TRANSLEAD;TRANSGOLD;PURECOPPER;JARLABEL;RUNICEMERGENCY;GOGGLES;ENCHFABRIC;ELEMENTALPICK;ELEMENTALAXE;TABLE;INFERNALFURNACE;BANNERS;ELEMENTALSHOVEL;LEVITATOR;HOVERGIRDLE;WARDEDARCANA;BASICARTIFACE;FLUXSCRUB;THAUMOMETER;BOOTSTRAVELLER;RESTABLE;MIRRORESSENTIA;PRIMALARROW;ARCANEEAR;GRATE;RUNICCHARGED;RUNICHEALING;HOVERHARNESS;MIRROR;LAMPGROWTH;MASKGRINNINGDEVIL;ELEMENTALHOE;MIRRORHAND;ARCTABLE;INFUSION;RUNICKINETIC;PAVEWARD;MASKANGRYGHOST;MASKSIPPINGFIEND;ARCANELAMP;ARMORFORTRESS;BELLOWS;HELMGOGGLES;RUNICARMOR;RUNICAUGMENTATION;LAMPFERTILITY;BONEBOW;ARCANESTONE;SINSTONE;ELEMENTALSWORD;PAVETRAVEL;JARBRAIN;ARCANEBORE;INFUSIONENCHANTMENT;GOLEMCLAY;UPGRADEWATER;HUNGRYCHEST;GOLEMTALLOW;GOLEMWOOD;GOLEMFLESH;UPGRADEEARTH;TINYDART;UPGRADEFIRE;UPGRADEENTROPY;COREUSE;TINYHAMMER;TRAVELTRUNK;TINYBOWTIE;GOLEMBELL;CORESORTING;GOLEMTHAUMIUM;TINYHAT;TINYFEZ;CORELUMBER;TINYGLASSES;TINYVISOR;UPGRADEAIR;COREFISHING;COREGATHER;COREHARVEST;COREBUTCHER;COREGUARD;ADVANCEDGOLEM;TINYARMOR;COREFILL;GOLEMFETTER;GOLEMSTRAW;COREALCHEMY;GOLEMSTONE;GOLEMIRON;CORELIQUID;COREEMPTY;UPGRADEORDER;TTENCH_VALIANCE;TTENCH_SHOCKWAVE;SHARE_TOME;TTENCH_ASCENT_BOOST;TTENCH_DISPERSED;FOCUS_DEFLECT;GASEOUS_SHADOW;TTENCH_SLOW_FALL;TTENCH_FOCUSED;TTENCH_SHATTER;FOCUS_FLIGHT;TTENCH_TUNNEL;FOCUS_HEAL;FOCUS_TELEKINESIS;GASEOUS_LIGHT;TTENCH_VAMPIRISM;TTENCH_FINAL;CLEANSING_TALISMAN;SPELL_CLOTH;PERIPHERALS;XP_TALISMAN;TTENCH_QUICK_DRAW;TTENCH_POUNCE;TTENCH_DESINTEGRATE;INFUSED_POTIONS;DARK_QUARTZ;GAS_REMOVER;TTENCH_AUTO_SMELT;FOCUS_ENDER_CHEST,,0,0,2xIgnis;1xSano;1xLucrum;1xPotentia,,,
TT_CATEGORY,Transvector Dislocator,DISLOCATOR,INTERFACE,MIRROR,,0,0,2xIter;1xMachina;1xAlienis,,,
TT_CATEGORY,Enchantment: Disintegrate,TTENCH_DESINTEGRATE,ENCHANTER,,,0,0,1xPerditio;1xVacuos;2xPraecantatio,,,
TT_CATEGORY,Smokey Quartz,DARK_QUARTZ,,,,0,0,,,,
TT_CATEGORY,Awakened Ichorium Sword,ICHOR_SWORD_GEM,ICHOR_TOOLS,WARP;RESEARCH;ENCHANT;NODES;RESEARCHDUPE;ORE;ASPECTS;KNOWFRAG;RESEARCHER2;CRIMSON;NODEJAR;RESEARCHER1;NODETAPPER2;DECONSTRUCTOR;NODETAPPER1;THAUMONOMICON;PLANTS;NODEPRESERVE;PECH;NODESTABILIZER;WANDPEDFOC;VAMPBAT;ROD_bone;BASICTHAUMATURGY;FOCUSEXCAVATION;SCEPTRE;ROD_quartz_staff;FOCUSHELLBAT;VISCHARGERELAY;ROD_ice;NODESTABILIZERADV;ROD_reed;ROD_greatwood_staff;ROD_silverwood_staff;FOCUSFROST;VISAMULET;FOCALMANIPULATION;FOCUSFIRE;CAP_gold;ROD_silverwood;VISPOWER;FOCUSPOUCH;CAP_copper;ROD_reed_staff;FOCUSSHOCK;CAP_silver;ROD_quartz;FOCUSWARDING;ROD_obsidian;FOCUSPORTABLEHOLE;CAP_thaumium;ROD_greatwood;ROD_blaze;ROD_bone_staff;ROD_obsidian_staff;FOCUSTRADE;ROD_ice_staff;WANDPED;ROD_blaze_staff;ALUMENTUM;BATHSALTS;CRUCIBLE;ENTROPICPROCESSING;TRANSIRON;THAUMATORIUM;ALCHEMICALMANUFACTURE;LIQUIDDEATH;TUBES;TRANSTIN;SANESOAP;ETHEREALBLOOM;TALLOW;PURESILVER;PURETIN;TRANSCOPPER;ESSENTIACRYSTAL;ARCANESPA;CENTRIFUGE;TRANSSILVER;PUREIRON;ALCHEMICALDUPLICATION;JARVOID;NITOR;BOTTLETAINT;PUREGOLD;DISTILESSENTIA;PHIAL;TUBEFILTER;PURELEAD;THAUMIUM;TRANSLEAD;TRANSGOLD;PURECOPPER;JARLABEL;RUNICEMERGENCY;GOGGLES;ENCHFABRIC;ELEMENTALPICK;ELEMENTALAXE;TABLE;INFERNALFURNACE;BANNERS;ELEMENTALSHOVEL;LEVITATOR;HOVERGIRDLE;WARDEDARCANA;BASICARTIFACE;FLUXSCRUB;THAUMOMETER;BOOTSTRAVELLER;RESTABLE;MIRRORESSENTIA;PRIMALARROW;ARCANEEAR;GRATE;RUNICCHARGED;RUNICHEALING;HOVERHARNESS;MIRROR;LAMPGROWTH;MASKGRINNINGDEVIL;ELEMENTALHOE;MIRRORHAND;ARCTABLE;INFUSION;RUNICKINETIC;PAVEWARD;MASKANGRYGHOST;MASKSIPPINGFIEND;ARCANELAMP;ARMORFORTRESS;BELLOWS;HELMGOGGLES;RUNICARMOR;RUNICAUGMENTATION;LAMPFERTILITY;BONEBOW;ARCANESTONE;SINSTONE;ELEMENTALSWORD;PAVETRAVEL;JARBRAIN;ARCANEBORE;INFUSIONENCHANTMENT;GOLEMCLAY;UPGRADEWATER;HUNGRYCHEST;GOLEMTALLOW;GOLEMWOOD;GOLEMFLESH;UPGRADEEARTH;TINYDART;UPGRADEFIRE;UPGRADEENTROPY;COREUSE;TINYHAMMER;TRAVELTRUNK;TINYBOWTIE;GOLEMBELL;CORESORTING;GOLEMTHAUMIUM;TINYHAT;TINYFEZ;CORELUMBER;TINYGLASSES;TINYVISOR;UPGRADEAIR;COREFISHING;COREGATHER;COREHARVEST;COREBUTCHER;COREGUARD;ADVANCEDGOLEM;TINYARMOR;COREFILL;GOLEMFETTER;GOLEMSTRAW;COREALCHEMY;GOLEMSTONE;GOLEMIRON;CORELIQUID;COREEMPTY;UPGRADEORDER;TTENCH_VALIANCE;TTENCH_SHOCKWAVE;SHARE_TOME;TTENCH_ASCENT_BOOST;TTENCH_DISPERSED;FOCUS_DEFLECT;GASEOUS_SHADOW;TTENCH_SLOW_FALL;TTENCH_FOCUSED;TTENCH_SHATTER;FOCUS_FLIGHT;TTENCH_TUNNEL;FOCUS_HEAL;FOCUS_TELEKINESIS;GASEOUS_LIGHT;TTENCH_VAMPIRISM;TTENCH_FINAL;SPELL_CLOTH;PERIPHERALS;XP_TALISMAN;TTENCH_QUICK_DRAW;TTENCH_POUNCE;TTENCH_DESINTEGRATE;INFUSED_POTIONS;DARK_QUARTZ;GAS_REMOVER;TTENCH_AUTO_SMELT,,0,0,2xAer;1xTelum;1xSpiritus;1xFames,,,
TT_CATEGORY,Elemental Fire: Aer,FIRE_AER,BRIGHT_NITOR,,,0,0,5xIgnis;5xAer,,,
TT_CATEGORY,Bottomless Pouch,ICHOR_POUCH,ICHOR_CLOTH,WARP;RESEARCH;ENCHANT;NODES;RESEARCHDUPE;ORE;ASPECTS;KNOWFRAG;RESEARCHER2;CRIMSON;NODEJAR;RESEARCHER1;NODETAPPER2;DECONSTRUCTOR;NODETAPPER1;THAUMONOMICON;PLANTS;NODEPRESERVE;PECH;NODESTABILIZER;WANDPEDFOC;VAMPBAT;ROD_bone;BASICTHAUMATURGY;FOCUSEXCAVATION;SCEPTRE;ROD_quartz_staff;FOCUSHELLBAT;VISCHARGERELAY;ROD_ice;NODESTABILIZERADV;ROD_reed;ROD_greatwood_staff;ROD_silverwood_staff;FOCUSFROST;VISAMULET;FOCALMANIPULATION;FOCUSFIRE;CAP_gold;ROD_silverwood;VISPOWER;FOCUSPOUCH;CAP_copper;ROD_reed_staff;FOCUSSHOCK;CAP_silver;ROD_quartz;FOCUSWARDING;ROD_obsidian;FOCUSPORTABLEHOLE;CAP_thaumium;ROD_greatwood;ROD_blaze;ROD_bone_staff;ROD_obsidian_staff;FOCUSTRADE;ROD_ice_staff;WANDPED;ROD_blaze_staff;ALUMENTUM;BATHSALTS;CRUCIBLE;ENTROPICPROCESSING;TRANSIRON;THAUMATORIUM;ALCHEMICALMANUFACTURE;LIQUIDDEATH;TUBES;TRANSTIN;SANESOAP;ETHEREALBLOOM;TALLOW;PURESILVER;PURETIN;TRANSCOPPER;ESSENTIACRYSTAL;ARCANESPA;CENTRIFUGE;TRANSSILVER;PUREIRON;ALCHEMICALDUPLICATION;JARVOID;NITOR;BOTTLETAINT;PUREGOLD;DISTILESSENTIA;PHIAL;TUBEFILTER;PURELEAD;THAUMIUM;TRANSLEAD;TRANSGOLD;PURECOPPER;JARLABEL;RUNICEMERGENCY;GOGGLES;ENCHFABRIC;ELEMENTALPICK;ELEMENTALAXE;TABLE;INFERNALFURNACE;BANNERS;ELEMENTALSHOVEL;LEVITATOR;HOVERGIRDLE;WARDEDARCANA;BASICARTIFACE;FLUXSCRUB;THAUMOMETER;BOOTSTRAVELLER;RESTABLE;MIRRORESSENTIA;PRIMALARROW;ARCANEEAR;GRATE;RUNICCHARGED;RUNICHEALING;HOVERHARNESS;MIRROR;LAMPGROWTH;MASKGRINNINGDEVIL;ELEMENTALHOE;MIRRORHAND;ARCTABLE;INFUSION;RUNICKINETIC;PAVEWARD;MASKANGRYGHOST;MASKSIPPINGFIEND;ARCANELAMP;ARMORFORTRESS;BELLOWS;HELMGOGGLES;RUNICARMOR;RUNICAUGMENTATION;LAMPFERTILITY;BONEBOW;ARCANESTONE;SINSTONE;ELEMENTALSWORD;PAVETRAVEL;JARBRAIN;ARCANEBORE;INFUSIONENCHANTMENT;GOLEMCLAY;UPGRADEWATER;HUNGRYCHEST;GOLEMTALLOW;GOLEMWOOD;GOLEMFLESH;UPGRADEEARTH;TINYDART;UPGRADEFIRE;UPGRADEENTROPY;COREUSE;TINYHAMMER;TRAVELTRUNK;TINYBOWTIE;GOLEMBELL;CORESORTING;GOLEMTHAUMIUM;TINYHAT;TINYFEZ;CORELUMBER;TINYGLASSES;TINYVISOR;UPGRADEAIR;COREFISHING;COREGATHER;COREHARVEST;COREBUTCHER;COREGUARD;ADVANCEDGOLEM;TINYARMOR;COREFILL;GOLEMFETTER;GOLEMSTRAW;COREALCHEMY;GOLEMSTONE;GOLEMIRON;CORELIQUID;COREEMPTY;UPGRADEORDER;TTENCH_VALIANCE;TTENCH_SHOCKWAVE;FOCUS_DEFLECT;GASEOUS_SHADOW;TTENCH_FOCUSED;FOCUS_FLIGHT;FOCUS_HEAL;FOCUS_TELEKINESIS;TTENCH_VAMPIRISM;CLEANSING_TALISMAN;SPELL_CLOTH;XP_TALISMAN;TTENCH_QUICK_DRAW;TTENCH_POUNCE;TTENCH_DESINTEGRATE;DARK_QUARTZ;SHARE_TOME;TTENCH_ASCENT_BOOST;TTENCH_DISPERSED;TTENCH_SLOW_FALL;TTENCH_SHATTER;FOCUS_DISLOCATION;TTENCH_TUNNEL;GASEOUS_LIGHT;BLOOD_SWORD;TTENCH_FINAL;REVEALING_HELM;PERIPHERALS;BRIGHT_NITOR;INFUSED_POTIONS;GAS_REMOVER;TTENCH_AUTO_SMELT;FOCUS_SMELT;FOCUS_ENDER_CHEST,,0,0,2xVacuos;1xPannus;1xAlienis;1xHumanus,,,
TT_CATEGORY,Osmotic Enchanter,ENCHANTER,SPELL_CLOTH,INFUSION,,0,0,2xPraecantatio;1xAuram;1xAlienis;1xTenebrae;1xCognitio,,,
TT_CATEGORY,Elemental Fire: Perditio,FIRE_PERDITIO,BRIGHT_NITOR,,,0,0,5xIgnis;5xPerditio,,,
TT_CATEGORY,Tome of Knowledge Sharing,SHARE_TOME,,,,0,0,,,,
TT_CATEGORY,Cowl of the Abyssal Depths,ICHORCLOTH_HELM_GEM,ICHORCLOTH_ARMOR,WARP;RESEARCH;ENCHANT;NODES;RESEARCHDUPE;ORE;ASPECTS;KNOWFRAG;RESEARCHER2;CRIMSON;NODEJAR;RESEARCHER1;NODETAPPER2;DECONSTRUCTOR;NODETAPPER1;THAUMONOMICON;PLANTS;NODEPRESERVE;PECH;NODESTABILIZER;WANDPEDFOC;VAMPBAT;ROD_bone;BASICTHAUMATURGY;FOCUSEXCAVATION;SCEPTRE;ROD_quartz_staff;FOCUSHELLBAT;VISCHARGERELAY;ROD_ice;NODESTABILIZERADV;ROD_reed;ROD_greatwood_staff;ROD_silverwood_staff;FOCUSFROST;VISAMULET;FOCALMANIPULATION;FOCUSFIRE;CAP_gold;ROD_silverwood;VISPOWER;FOCUSPOUCH;CAP_copper;ROD_reed_staff;FOCUSSHOCK;CAP_silver;ROD_quartz;FOCUSWARDING;ROD_obsidian;FOCUSPORTABLEHOLE;CAP_thaumium;ROD_greatwood;ROD_blaze;ROD_bone_staff;ROD_obsidian_staff;FOCUSTRADE;ROD_ice_staff;WANDPED;ROD_blaze_staff;ALUMENTUM;BATHSALTS;CRUCIBLE;ENTROPICPROCESSING;TRANSIRON;THAUMATORIUM;ALCHEMICALMANUFACTURE;LIQUIDDEATH;TUBES;TRANSTIN;SANESOAP;ETHEREALBLOOM;TALLOW;PURESILVER;PURETIN;TRANSCOPPER;ESSENTIACRYSTAL;ARCANESPA;CENTRIFUGE;TRANSSILVER;PUREIRON;ALCHEMICALDUPLICATION;JARVOID;NITOR;BOTTLETAINT;PUREGOLD;DISTILESSENTIA;PHIAL;TUBEFILTER;PURELEAD;THAUMIUM;TRANSLEAD;TRANSGOLD;PURECOPPER;JARLABEL;RUNICEMERGENCY;GOGGLES;ENCHFABRIC;ELEMENTALPICK;ELEMENTALAXE;TABLE;INFERNALFURNACE;BANNERS;ELEMENTALSHOVEL;LEVITATOR;HOVERGIRDLE;WARDEDARCANA;BASICARTIFACE;FLUXSCRUB;THAUMOMETER;BOOTSTRAVELLER;RESTABLE;MIRRORESSENTIA;PRIMALARROW;ARCANEEAR;GRATE;RUNICCHARGED;RUNICHEALING;HOVERHARNESS;MIRROR;LAMPGROWTH;MASKGRINNINGDEVIL;ELEMENTALHOE;MIRRORHAND;ARCTABLE;INFUSION;RUNICKINETIC;PAVEWARD;MASKANGRYGHOST;MASKSIPPINGFIEND;ARCANELAMP;ARMORFORTRESS;BELLOWS;HELMGOGGLES;RUNICARMOR;RUNICAUGMENTATION;LAMPFERTILITY;BONEBOW;ARCANESTONE;SINSTONE;ELEMENTALSWORD;PAVETRAVEL;JARBRAIN;ARCANEBORE;INFUSIONENCHANTMENT;GOLEMCLAY;UPGRADEWATER;HUNGRYCHEST;GOLEMTALLOW;GOLEMWOOD;GOLEMFLESH;UPGRADEEARTH;TINYDART;UPGRADEFIRE;UPGRADEENTROPY;COREUSE;TINYHAMMER;TRAVELTRUNK;TINYBOWTIE;GOLEMBELL;CORESORTING;GOLEMTHAUMIUM;TINYHAT;TINYFEZ;CORELUMBER;TINYGLASSES;TINYVISOR;UPGRADEAIR;COREFISHING;COREGATHER;COREHARVEST;COREBUTCHER;COREGUARD;ADVANCEDGOLEM;TINYARMOR;COREFILL;GOLEMFETTER;GOLEMSTRAW;COREALCHEMY;GOLEMSTONE;GOLEMIRON;CORELIQUID;COREEMPTY;UPGRADEORDER;TTENCH_VALIANCE;TTENCH_SHOCKWAVE;SHARE_TOME;TTENCH_ASCENT_BOOST;TTENCH_DISPERSED;FOCUS_DEFLECT;GASEOUS_SHADOW;TTENCH_SLOW_FALL;TTENCH_FOCUSED;TTENCH_SHATTER;FOCUS_FLIGHT;TTENCH_TUNNEL;FOCUS_HEAL;FOCUS_TELEKINESIS;GASEOUS_LIGHT;TTENCH_VAMPIRISM;TTENCH_FINAL;SPELL_CLOTH;PERIPHERALS;XP_TALISMAN;TTENCH_QUICK_DRAW;TTENCH_POUNCE;TTENCH_DESINTEGRATE;INFUSED_POTIONS;DARK_QUARTZ;GAS_REMOVER;TTENCH_AUTO_SMELT,,0,0,2xAqua;1xSano;1xFames;1xAuram,,,
TT_CATEGORY,Enchantment: Ascent Boost,TTENCH_ASCENT_BOOST,ENCHANTER,,,0,0,1xAer;1xMotus;2xPraecantatio,,,
TT_CATEGORY,Ichorium Wand Caps,CAP_ICHOR,ICHORIUM,WARP;RESEARCH;ENCHANT;NODES;RESEARCHDUPE;ORE;ASPECTS;KNOWFRAG;RESEARCHER2;CRIMSON;NODEJAR;RESEARCHER1;NODETAPPER2;DECONSTRUCTOR;NODETAPPER1;THAUMONOMICON;PLANTS;NODEPRESERVE;PECH;NODESTABILIZER;WANDPEDFOC;VAMPBAT;ROD_bone;BASICTHAUMATURGY;FOCUSEXCAVATION;SCEPTRE;ROD_quartz_staff;FOCUSHELLBAT;VISCHARGERELAY;ROD_ice;NODESTABILIZERADV;ROD_reed;ROD_greatwood_staff;ROD_silverwood_staff;FOCUSFROST;VISAMULET;FOCALMANIPULATION;FOCUSFIRE;CAP_gold;ROD_silverwood;VISPOWER;FOCUSPOUCH;CAP_copper;ROD_reed_staff;FOCUSSHOCK;CAP_silver;ROD_quartz;FOCUSWARDING;ROD_obsidian;FOCUSPORTABLEHOLE;CAP_thaumium;ROD_greatwood;ROD_blaze;ROD_bone_staff;ROD_obsidian_staff;FOCUSTRADE;ROD_ice_staff;WANDPED;ROD_blaze_staff;ALUMENTUM;BATHSALTS;CRUCIBLE;ENTROPICPROCESSING;TRANSIRON;THAUMATORIUM;ALCHEMICALMANUFACTURE;LIQUIDDEATH;TUBES;TRANSTIN;SANESOAP;ETHEREALBLOOM;TALLOW;PURESILVER;PURETIN;TRANSCOPPER;ESSENTIACRYSTAL;ARCANESPA;CENTRIFUGE;TRANSSILVER;PUREIRON;ALCHEMICALDUPLICATION;JARVOID;NITOR;BOTTLETAINT;PUREGOLD;DISTILESSENTIA;PHIAL;TUBEFILTER;PURELEAD;THAUMIUM;TRANSLEAD;TRANSGOLD;PURECOPPER;JARLABEL;RUNICEMERGENCY;GOGGLES;ENCHFABRIC;ELEMENTALPICK;ELEMENTALAXE;TABLE;INFERNALFURNACE;BANNERS;ELEMENTALSHOVEL;LEVITATOR;HOVERGIRDLE;WARDEDARCANA;BASICARTIFACE;FLUXSCRUB;THAUMOMETER;BOOTSTRAVELLER;RESTABLE;MIRRORESSENTIA;PRIMALARROW;ARCANEEAR;GRATE;RUNICCHARGED;RUNICHEALING;HOVERHARNESS;MIRROR;LAMPGROWTH;MASKGRINNINGDEVIL;ELEMENTALHOE;MIRRORHAND;ARCTABLE;INFUSION;RUNICKINETIC;PAVEWARD;MASKANGRYGHOST;MASKSIPPINGFIEND;ARCANELAMP;ARMORFORTRESS;BELLOWS;HELMGOGGLES;RUNICARMOR;RUNICAUGMENTATION;LAMPFERTILITY;BONEBOW;ARCANESTONE;SINSTONE;ELEMENTALSWORD;PAVETRAVEL;JARBRAIN;ARCANEBORE;INFUSIONENCHANTMENT;GOLEMCLAY;UPGRADEWATER;HUNGRYCHEST;GOLEMTALLOW;GOLEMWOOD;GOLEMFLESH;UPGRADEEARTH;TINYDART;UPGRADEFIRE;UPGRADEENTROPY;COREUSE;TINYHAMMER;TRAVELTRUNK;TINYBOWTIE;GOLEMBELL;CORESORTING;GOLEMTHAUMIUM;TINYHAT;TINYFEZ;CORELUMBER;TINYGLASSES;TINYVISOR;UPGRADEAIR;COREFISHING;COREGATHER;COREHARVEST;COREBUTCHER;COREGUARD;ADVANCEDGOLEM;TINYARMOR;COREFILL;GOLEMFETTER;GOLEMSTRAW;COREALCHEMY;GOLEMSTONE;GOLEMIRON;CORELIQUID;COREEMPTY;UPGRADEORDER;TTENCH_VALIANCE;TTENCH_SHOCKWAVE;SHARE_TOME;TTENCH_ASCENT_BOOST;TTENCH_DISPERSED;FOCUS_DEFLECT;GASEOUS_SHADOW;TTENCH_SLOW_FALL;TTENCH_FOCUSED;TTENCH_SHATTER;FOCUS_DISLOCATION;FOCUS_FLIGHT;TTENCH_TUNNEL;FOCUS_HEAL;FOCUS_TELEKINESIS;GASEOUS_LIGHT;TTENCH_VAMPIRISM;TTENCH_FINAL;CLEANSING_TALISMAN;SPELL_CLOTH;PERIPHERALS;XP_TALISMAN;TTENCH_QUICK_DRAW;TTENCH_POUNCE;TTENCH_DESINTEGRATE;INFUSED_POTIONS;DARK_QUARTZ;GAS_REMOVER;TTENCH_AUTO_SMELT;FOCUS_SMELT;FOCUS_ENDER_CHEST,,1,1,2xInstrumentum;1xMetallum;1xLux;1xPraecantatio,,,
