Name,ID,Has Item,Mod,Class,Display Name
ThermalDynamics:ThermalDynamics_32,2248,true,ThermalDynamics,cofh.thermaldynamics.duct.BlockDuct,Itemduct
ThermalDynamics:ThermalDynamics_48,2249,true,ThermalDynamics,cofh.thermaldynamics.duct.BlockDuct,Structuralduct (Opaque)
ThermalDynamics:ThermalDynamics_64,2250,true,ThermalDynamics,cofh.thermaldynamics.duct.BlockDuct,Viaduct
TravellersGear:armorstand,2251,true,TravellersGear,travellersgear.common.blocks.BlockArmorStand,Armor Stand
waystones:waystone,2252,true,waystones,net.blay09.mods.waystones.block.BlockWaystone,Waystone
witchery:belladonna,2253,true,witchery,com.emoniph.witchery.blocks.BlockWitchCrop,Belladonna
witchery:mandrake,2254,true,witchery,com.emoniph.witchery.blocks.BlockWitchCrop,Mandrake
witchery:artichoke,2255,true,witchery,com.emoniph.witchery.blocks.BlockWitchCrop,Water Artichoke
witchery:snowbell,2268,true,witchery,com.emoniph.witchery.blocks.BlockWitchCrop,Snowbell
witchery:wormwood,2269,true,witchery,com.emoniph.witchery.blocks.BlockWitchCrop,Wormwood
witchery:mindrake,2270,true,witchery,com.emoniph.witchery.blocks.BlockWitchCrop,Minedrake
witchery:wolfsbane,2271,true,witchery,com.emoniph.witchery.blocks.BlockWitchCrop,Wolfsbane
witchery:garlicplant,2272,true,witchery,com.emoniph.witchery.blocks.BlockWitchCrop,Garlic
witchery:witchsapling,2273,true,witchery,com.emoniph.witchery.blocks.BlockWitchSapling,Rowan Sapling
witchery:witchlog,2274,true,witchery,com.emoniph.witchery.blocks.BlockWitchLog,Rowan Wood
witchery:witchleaves,2275,true,witchery,com.emoniph.witchery.blocks.BlockWitchLeaves,Rowan Leaves
witchery:voidbramble,2276,true,witchery,com.emoniph.witchery.blocks.BlockVoidBramble,Void Bramble
witchery:bramble,2277,true,witchery,com.emoniph.witchery.blocks.BlockBramble,Ender Bramble
witchery:glintweed,2278,true,witchery,com.emoniph.witchery.blocks.BlockGlintWeed,Glint Weed
witchery:spanishmoss,2279,true,witchery,com.emoniph.witchery.blocks.BlockSpanishMoss,Spanish Moss
witchery:leapinglily,2280,true,witchery,com.emoniph.witchery.blocks.BlockLeapingLily,Leaping Lily
witchery:plantmine,2281,true,witchery,com.emoniph.witchery.blocks.BlockPlantMine,Poppy of Webs
witchery:embermoss,2282,true,witchery,com.emoniph.witchery.blocks.BlockEmberMoss,Ember Moss
witchery:crittersnare,2283,true,witchery,com.emoniph.witchery.blocks.BlockCritterSnare,Critter Snare
witchery:grassper,2284,true,witchery,com.emoniph.witchery.blocks.BlockGrassper,Grassper
witchery:bloodrose,2285,true,witchery,com.emoniph.witchery.blocks.BlockBloodRose,Blood Poppy
witchery:somniancotton,2286,true,witchery,com.emoniph.witchery.blocks.BlockCotton,Wispy Cotton
witchery:web,2287,true,witchery,com.emoniph.witchery.brewing.BlockWitchWeb,Web
witchery:vine,2288,true,witchery,com.emoniph.witchery.brewing.BlockWitchVine,Vine
witchery:cactus,2289,true,witchery,com.emoniph.witchery.brewing.BlockWitchCactus,Cactus
witchery:lilypad,2290,true,witchery,com.emoniph.witchery.brewing.BlockWitchLilyPad,tile.lilypad.name
witchery:demonheart,2291,true,witchery,com.emoniph.witchery.blocks.BlockDemonHeart,Demon Heart
witchery:wolfhead,2292,true,witchery,com.emoniph.witchery.blocks.BlockWolfHead,Wolf Head
witchery:witchwood,2293,true,witchery,com.emoniph.witchery.blocks.BlockWitchWood,Rowan Planks
witchery:stairswoodrowan,2294,true,witchery,com.emoniph.witchery.blocks.BlockWitchWoodStairs,Rowan Stairs
witchery:stairswoodalder,2295,true,witchery,com.emoniph.witchery.blocks.BlockWitchWoodStairs,Alder Stairs
witchery:stairswoodhawthorn,2296,true,witchery,com.emoniph.witchery.blocks.BlockWitchWoodStairs,Hawthorn Stairs
witchery:witchwoodslab,2297,true,witchery,com.emoniph.witchery.blocks.BlockWitchWoodSlab,Rowan Slab
witchery:witchwooddoubleslab,2298,true,witchery,com.emoniph.witchery.blocks.BlockWitchWoodSlab,Rowan Slab
witchery:rowanwooddoor,2299,true,witchery,com.emoniph.witchery.blocks.BlockWitchDoor,Rowan Wood Door
witchery:alderwooddoor,2300,true,witchery,com.emoniph.witchery.blocks.BlockWitchDoor,Alder Wood Door
witchery:chalice,2301,true,witchery,com.emoniph.witchery.blocks.BlockChalice,Chalice
witchery:candelabra,2302,true,witchery,com.emoniph.witchery.blocks.BlockCandelabra,Candelabra
witchery:placeditem,2303,true,witchery,com.emoniph.witchery.blocks.BlockPlacedItem,tile.witchery:placeditem.name
witchery:alluringskull,2304,true,witchery,com.emoniph.witchery.blocks.BlockAlluringSkull,Alluring Skull
witchery:wickerbundle,2305,true,witchery,com.emoniph.witchery.blocks.BlockWickerBundle,Wicker Bundle
witchery:glowglobe,2306,true,witchery,com.emoniph.witchery.blocks.BlockGlowGlobe,Glow Globe
witchery:statuegoddess,2307,true,witchery,com.emoniph.witchery.blocks.BlockStatueGoddess,Statue of The Goddess
witchery:stockade,2308,true,witchery,com.emoniph.witchery.blocks.BlockStockade,Oak Stockade
witchery:icestockade,2309,true,witchery,com.emoniph.witchery.blocks.BlockStockade,Ice Stockade
witchery:perpetualice,2310,true,witchery,com.emoniph.witchery.blocks.BlockPerpetualIce,Perpetual Ice
witchery:icedoor,2311,true,witchery,com.emoniph.witchery.blocks.BlockPerpetualIceDoor,Ice Door
witchery:icestairs,2312,true,witchery,com.emoniph.witchery.blocks.BlockPerpertualIceStairs,Ice Stairs
witchery:iceslab,2313,true,witchery,com.emoniph.witchery.blocks.BlockPerpetualIceSlab,Ice Slab
witchery:icedoubleslab,2314,true,witchery,com.emoniph.witchery.blocks.BlockPerpetualIceSlab,Ice Slab
witchery:icefence,2315,true,witchery,com.emoniph.witchery.blocks.BlockPerpetualIceFence,Ice Fence
witchery:icefencegate,2316,true,witchery,com.emoniph.witchery.blocks.BlockPerpetualIceGate,Ice Gate
witchery:icepressureplate,2317,true,witchery,com.emoniph.witchery.blocks.BlockPerpetualIcePressurePlate,Ice Pressure Plate
witchery:snowpressureplate,2318,true,witchery,com.emoniph.witchery.blocks.BlockPerpetualIcePressurePlate,Snow Pressure Plate
witchery:snowstairs,2319,true,witchery,com.emoniph.witchery.blocks.BlockSnowStairs,Snow Stairs
witchery:snowslab,2320,true,witchery,com.emoniph.witchery.blocks.BlockSnowSlab,Snow Slab
witchery:snowdoubleslab,2321,true,witchery,com.emoniph.witchery.blocks.BlockSnowSlab,Snow Slab
witchery:infinityegg,2322,true,witchery,com.emoniph.witchery.blocks.BlockInfinityEgg,Infinity Egg
witchery:slurp,2323,true,witchery,com.emoniph.witchery.brewing.BlockSlurp,tile.witchery:slurp.name
witchery:pitdirt,2324,true,witchery,com.emoniph.witchery.blocks.BlockPitDirt,Dirt
witchery:pitgrass,2325,true,witchery,com.emoniph.witchery.blocks.BlockPitGrass,Grass
witchery:garlicgarland,2326,true,witchery,com.emoniph.witchery.blocks.BlockGarlicGarland,Garlic Garland
witchery:bloodedwool,2327,true,witchery,com.emoniph.witchery.blocks.BlockBloodedWool,Blood-stained Wool
witchery:shadedglass,2328,true,witchery,com.emoniph.witchery.blocks.BlockShadedGlass,White Shaded Glass
witchery:shadedglass_active,2329,true,witchery,com.emoniph.witchery.blocks.BlockShadedGlass,White Shaded Glass
witchery:mirrorwall,2330,true,witchery,com.emoniph.witchery.blocks.BlockMirrorWall,Mirror Surface
witchery:refillingchest,2331,true,witchery,com.emoniph.witchery.blocks.BlockRefillingChest,Chest
witchery:force,2332,true,witchery,com.emoniph.witchery.blocks.BlockForce,Solid
witchery:tormentstone,2333,true,witchery,com.emoniph.witchery.blocks.BlockForce,Torment Stone
witchery:barrier,2334,true,witchery,com.emoniph.witchery.blocks.BlockBarrier,Barrier
witchery:leechchest,2335,true,witchery,com.emoniph.witchery.blocks.BlockLeechChest,Leech Chest
witchery:altar,2336,true,witchery,com.emoniph.witchery.blocks.BlockAltar,Altar
witchery:kettle,2337,true,witchery,com.emoniph.witchery.blocks.BlockKettle,Kettle
witchery:poppetshelf,2338,true,witchery,com.emoniph.witchery.blocks.BlockPoppetShelf,Poppet Shelf
witchery:dreamcatcher,2339,true,witchery,com.emoniph.witchery.blocks.BlockDreamCatcher,Dream Weaver
witchery:crystalball,2340,true,witchery,com.emoniph.witchery.blocks.BlockCrystalBall,Crystal Ball
witchery:spiritportal,2341,true,witchery,com.emoniph.witchery.blocks.BlockSpiritPortal,Spirit Portal
witchery:tormentportal,2342,true,witchery,com.emoniph.witchery.blocks.BlockTormentPortal,Torment Portal
witchery:spinningwheel,2343,true,witchery,com.emoniph.witchery.blocks.BlockSpinningWheel,Spinning Wheel
witchery:brazier,2344,true,witchery,com.emoniph.witchery.blocks.BlockBrazier,Brazier
witchery:witchesovenidle,2345,true,witchery,com.emoniph.witchery.blocks.BlockWitchesOven,Witches Oven
witchery:witchesovenburning,2346,true,witchery,com.emoniph.witchery.blocks.BlockWitchesOven,Witches Oven
witchery:fumefunnel,2347,true,witchery,com.emoniph.witchery.blocks.BlockFumeFunnel,Fume Funnel
witchery:filteredfumefunnel,2348,true,witchery,com.emoniph.witchery.blocks.BlockFumeFunnel,Filtered Fume Funnel
witchery:distilleryidle,2349,true,witchery,com.emoniph.witchery.blocks.BlockDistillery,Distillery
witchery:distilleryburning,2350,true,witchery,com.emoniph.witchery.blocks.BlockDistillery,Distillery
witchery:scarecrow,2351,true,witchery,com.emoniph.witchery.blocks.BlockFetish,Scarecrow
witchery:trent,2352,true,witchery,com.emoniph.witchery.blocks.BlockFetish,Trent Effigy
witchery:witchsladder,2353,true,witchery,com.emoniph.witchery.blocks.BlockFetish,Witch's Ladder
witchery:decurseteleport,2354,true,witchery,com.emoniph.witchery.blocks.BlockAreaMarker,Statue of Occluded Summons
witchery:decursedirected,2355,true,witchery,com.emoniph.witchery.blocks.BlockAreaMarker,Statue of Broken Curses
witchery:statueofworship,2356,true,witchery,com.emoniph.witchery.blocks.BlockStatueOfWorship,Statue of Hobgoblin Patron
witchery:cauldron,2357,true,witchery,com.emoniph.witchery.brewing.BlockCauldron,Witch's Cauldron
witchery:wolfaltar,2358,true,witchery,com.emoniph.witchery.blocks.BlockStatueWerewolf,Wolf Altar
witchery:silvervat,2359,true,witchery,com.emoniph.witchery.blocks.BlockSilverVat,Silver Vat
witchery:beartrap,2360,true,witchery,com.emoniph.witchery.blocks.BlockBeartrap,Beartrap
witchery:wolftrap,2361,true,witchery,com.emoniph.witchery.blocks.BlockBeartrap,Wolftrap
witchery:wallgen,2362,true,witchery,com.emoniph.witchery.worldgen.WorldHandlerVillageDistrict.Wall.BlockVillageWallGen,tile.witchery:wallgen.name
witchery:coffinblock,2363,true,witchery,com.emoniph.witchery.blocks.BlockCoffin,Coffin
witchery:light,2364,true,witchery,com.emoniph.witchery.blocks.BlockLight,tile.witchery:light.name
witchery:daylightcollector,2365,true,witchery,com.emoniph.witchery.blocks.BlockDaylightCollector,Sun Collector
witchery:bloodcrucible,2366,true,witchery,com.emoniph.witchery.blocks.BlockBloodCrucible,Blood Crucible
witchery:mirrorblock,2367,true,witchery,com.emoniph.witchery.blocks.BlockMirror,Mirror
witchery:mirrorblock2,2368,true,witchery,com.emoniph.witchery.blocks.BlockMirror,Mirror
witchery:circle,2369,true,witchery,com.emoniph.witchery.blocks.BlockCircle,Heart Glyph
witchery:circleglyphritual,2370,true,witchery,com.emoniph.witchery.blocks.BlockCircleGlyph,Ritual Glyph
witchery:circleglyphotherwhere,2371,true,witchery,com.emoniph.witchery.blocks.BlockCircleGlyph,Otherwhere Glyph
witchery:circleglyphinfernal,2372,true,witchery,com.emoniph.witchery.blocks.BlockCircleGlyph,Infernal Glyph
witchery:spiritflowing,2373,true,witchery,com.emoniph.witchery.blocks.BlockFlowingSpirit,Flowing Spirit
witchery:hollowtears,2374,true,witchery,com.emoniph.witchery.blocks.BlockFlowingSpirit,Flowing Spirit
witchery:disease,2375,true,witchery,com.emoniph.witchery.blocks.BlockDisease,Disease
witchery:brew,2376,true,witchery,com.emoniph.witchery.brewing.BlockBrew,tile.witchery:brew.name
witchery:brewgas,2377,true,witchery,com.emoniph.witchery.brewing.BlockBrewGas,tile.witchery:brewgas.name
witchery:brewliquid,2378,true,witchery,com.emoniph.witchery.brewing.BlockBrewLiquidEffect,tile.witchery:brewliquid.name
witchery:clever,2379,true,witchery,com.emoniph.witchery.brewing.BlockLeverBase,Lever
witchery:cwoodendoor,2380,true,witchery,com.emoniph.witchery.brewing.BlockDoorBase,Wooden Door
witchery:cwoodpressureplate,2381,true,witchery,com.emoniph.witchery.brewing.BlockPressurePlateBase,Pressure Plate
witchery:cstonepressureplate,2382,true,witchery,com.emoniph.witchery.brewing.BlockPressurePlateBase,Pressure Plate
witchery:csnowpressureplate,2383,true,witchery,com.emoniph.witchery.brewing.BlockPressurePlateBase,Snow Pressure Plate
witchery:cbuttonwood,2384,true,witchery,null,Button
witchery:cbuttonstone,2385,true,witchery,null,Button
ThermalExpansion:Machine,2386,true,ThermalExpansion,cofh.thermalexpansion.block.machine.BlockMachine,Redstone Furnace (Basic)
ThermalExpansion:Device,2387,true,ThermalExpansion,cofh.thermalexpansion.block.device.BlockDevice,Machinist's Workbench
ThermalExpansion:Dynamo,2388,true,ThermalExpansion,cofh.thermalexpansion.block.dynamo.BlockDynamo,Steam Dynamo
ThermalExpansion:Cell,2389,true,ThermalExpansion,cofh.thermalexpansion.block.cell.BlockCell,Creative Energy Cell
ThermalExpansion:Tank,2390,true,ThermalExpansion,cofh.thermalexpansion.block.tank.BlockTank,Creative Portable Tank
ThermalExpansion:Strongbox,2391,true,ThermalExpansion,cofh.thermalexpansion.block.strongbox.BlockStrongbox,Creative Strongbox
ThermalExpansion:Cache,2392,true,ThermalExpansion,cofh.thermalexpansion.block.cache.BlockCache,Creative Cache
ThermalExpansion:Workbench,2393,true,ThermalExpansion,cofh.thermalexpansion.block.workbench.BlockWorkbench,Creative Machinist's Workbench
ThermalExpansion:Tesseract,2394,true,ThermalExpansion,cofh.thermalexpansion.block.ender.BlockEnder,Tesseract
ThermalExpansion:Plate,2395,true,ThermalExpansion,cofh.thermalexpansion.block.plate.BlockPlate,Plate Frame
ThermalExpansion:Light,2396,true,ThermalExpansion,cofh.thermalexpansion.block.light.BlockLight,Glowstone Illuminator
ThermalExpansion:Frame,2397,true,ThermalExpansion,cofh.thermalexpansion.block.simple.BlockFrame,Machine Frame (Basic)
ThermalExpansion:Glass,2398,true,ThermalExpansion,cofh.thermalexpansion.block.simple.BlockGlass,Hardened Glass
ThermalExpansion:Rockwool,2399,true,ThermalExpansion,cofh.thermalexpansion.block.simple.BlockRockwool,White Rockwool
ThermalExpansion:Sponge,2400,true,ThermalExpansion,cofh.thermalexpansion.block.sponge.BlockSponge,Dry Creative Sponge
ThermalExpansion:FakeAirSignal,2401,false,null,cofh.thermalexpansion.block.simple.BlockAirSignal,null
ThermalExpansion:FakeAirLight,2402,false,null,cofh.thermalexpansion.block.simple.BlockAirLight,null
ThermalExpansion:FakeAirForce,2403,false,null,cofh.thermalexpansion.block.simple.BlockAirForce,null
ThermalExpansion:FakeAirBarrier,2404,false,null,cofh.thermalexpansion.block.simple.BlockAirBarrier,null
IC2NuclearControl:blockNuclearControlMain,2405,true,IC2NuclearControl,shedar.mods.ic2.nuclearcontrol.blocks.BlockNuclearControlMain,Thermal Monitor
IC2NuclearControl:blockNuclearControlLight,2406,true,IC2NuclearControl,shedar.mods.ic2.nuclearcontrol.blocks.BlockNuclearControlLight,White Lamp
IC2NuclearControl:NC-BRinfoFetch,2407,true,IC2NuclearControl,shedar.mods.ic2.nuclearcontrol.crossmod.bigreactors.BlockActiveReactorInfoFetch,Reactor Monitor
IC2NuclearControl:networkLink,2408,true,IC2NuclearControl,shedar.mods.ic2.nuclearcontrol.crossmod.appeng.BlockNetworkLink,ME Network Monitor
littletiles:LTColoredBlock,2409,true,littletiles,com.creativemd.littletiles.common.blocks.BlockLTColored,Dyeable Clean
littletiles:BlockLittleTiles,2410,true,littletiles,com.creativemd.littletiles.common.blocks.BlockTile,"Unnamed Block, report to mod author."
Avaritia:infinitato,2412,true,Avaritia,fox.spiteful.avaritia.compat.botania.BlockInfinitato,Infinitato
ProjRed|Exploration:projectred.exploration.ore,2413,true,ProjRed|Exploration,mrtjp.projectred.exploration.BlockOre,Ruby Ore
ProjRed|Exploration:projectred.exploration.stonewalls,2414,true,ProjRed|Exploration,mrtjp.projectred.exploration.BlockDecorativeWalls,Marble Wall
ForgeMultipart:block,2415,false,null,codechicken.multipart.BlockMultipart,null
ProjRed|Exploration:projectred.exploration.lily,2416,true,ProjRed|Exploration,mrtjp.projectred.exploration.BlockLily,Deviating Lily
ProjRed|Exploration:projectred.exploration.barrel,2417,true,ProjRed|Exploration,mrtjp.projectred.exploration.BlockBarrel,Item Barrel
ProjRed|Compatibility:projectred.compatibility.liqredstone,2418,true,ProjRed|Compatibility,mrtjp.projectred.compatibility.tconstruct.LiquidFiniteSubstance,Liquid Redstone
ProjRed|Compatibility:projectred.compatibility.liqcondredmetal,2419,true,ProjRed|Compatibility,mrtjp.projectred.compatibility.tconstruct.LiquidFiniteSubstance,Molten Conductive Redmetal
ProjRed|Fabrication:projectred.integration.icblock,2420,true,ProjRed|Fabrication,mrtjp.projectred.fabrication.BlockICMachine,IC Workbench
ProjRed|Illumination:projectred.illumination.lamp,2421,true,ProjRed|Illumination,mrtjp.projectred.illumination.BlockLamp,White Lamp
ProjRed|Illumination:projectred.illumination.airousLight,2422,true,ProjRed|Illumination,mrtjp.projectred.illumination.BlockAirousLight,tile.projectred.illumination.airousLight|0.name
ProjRed|Exploration:projectred.exploration.stone,2423,true,ProjRed|Exploration,mrtjp.projectred.exploration.BlockDecoratives,Marble
DraconicEvolution:chaosShardAtmos,2507,true,DraconicEvolution,com.brandon3055.draconicevolution.common.blocks.ChaosShardAtmos,tile.draconicevolution:chaosShardAtmos.name
DraconicEvolution:xRayBlock,2508,true,DraconicEvolution,com.brandon3055.draconicevolution.common.blocks.XRayBlock,Distortion Flame
DraconicEvolution:particleGenerator,2509,true,DraconicEvolution,com.brandon3055.draconicevolution.common.blocks.ParticleGenerator,Particle Generator
DraconicEvolution:energyPylon,2510,true,DraconicEvolution,com.brandon3055.draconicevolution.common.blocks.multiblock.EnergyPylon,Energy Pylon
DraconicEvolution:draconium,2511,true,DraconicEvolution,com.brandon3055.draconicevolution.common.blocks.DraconiumBlock,Draconium Block
DraconicEvolution:safetyFlame,2512,true,DraconicEvolution,com.brandon3055.draconicevolution.common.blocks.SafetyFlame,tile.draconicevolution:safetyFlame.name
DraconicEvolution:draconiumChest,2513,true,DraconicEvolution,com.brandon3055.draconicevolution.common.blocks.DraconiumChest,Draconic Chest
DraconicEvolution:sunDial,2514,true,DraconicEvolution,com.brandon3055.draconicevolution.common.blocks.machine.SunDial,Sun Dial
DraconicEvolution:dissEnchanter,2515,true,DraconicEvolution,com.brandon3055.draconicevolution.common.blocks.machine.DissEnchanter,Disenchanter
DraconicEvolution:flowGate,2516,true,DraconicEvolution,com.brandon3055.draconicevolution.common.blocks.machine.FlowGate,Flux Gate
DraconicEvolution:energyInfuser,2517,true,DraconicEvolution,com.brandon3055.draconicevolution.common.blocks.machine.EnergyInfuser,Energy Infuser
DraconicEvolution:cKeyStone,2518,true,DraconicEvolution,com.brandon3055.draconicevolution.common.blocks.CKeyStone,Creative Key Stone
DraconicEvolution:dislocatorReceptacle,2519,true,DraconicEvolution,com.brandon3055.draconicevolution.common.blocks.multiblock.DislocatorReceptacle,Dislocator Receptacle
DraconicEvolution:draconicBlock,2520,true,DraconicEvolution,com.brandon3055.draconicevolution.common.blocks.DraconicBlock,Awakened Draconium Block
DraconicEvolution:potentiometer,2521,true,DraconicEvolution,com.brandon3055.draconicevolution.common.blocks.Potentiometer,Potentiometer
DraconicEvolution:invisibleMultiblock,2522,true,DraconicEvolution,com.brandon3055.draconicevolution.common.blocks.multiblock.InvisibleMultiblock,Energy Core
DraconicEvolution:infusedObsidian,2523,true,DraconicEvolution,com.brandon3055.draconicevolution.common.blocks.InfusedObsidian,Draconium Infused Obsidian
DraconicEvolution:draconiumOre,2524,true,DraconicEvolution,com.brandon3055.draconicevolution.common.blocks.DraconiumOre,Draconium Ore
DraconicEvolution:generator,2525,true,DraconicEvolution,com.brandon3055.draconicevolution.common.blocks.machine.Generator,Generator
DraconicEvolution:customSpawner,2526,true,DraconicEvolution,com.brandon3055.draconicevolution.common.blocks.CustomSpawner,Stabilized Mob Spawner
DraconicEvolution:playerDetector,2527,true,DraconicEvolution,com.brandon3055.draconicevolution.common.blocks.machine.PlayerDetector,Player Detector
DraconicEvolution:energyCrystal,2528,true,DraconicEvolution,com.brandon3055.draconicevolution.common.blocks.machine.EnergyCrystal,Energy Relay
DraconicEvolution:playerDetectorAdvanced,2529,true,DraconicEvolution,com.brandon3055.draconicevolution.common.blocks.machine.PlayerDetectorAdvanced,Advanced Player Detector
DraconicEvolution:energyStorageCore,2530,true,DraconicEvolution,com.brandon3055.draconicevolution.common.blocks.multiblock.EnergyStorageCore,Energy Core
DraconicEvolution:placedItem,2531,true,DraconicEvolution,com.brandon3055.draconicevolution.common.blocks.PlacedItem,tile.draconicevolution:placedItem.name
DraconicEvolution:reactorStabilizer,2532,true,DraconicEvolution,com.brandon3055.draconicevolution.common.blocks.multiblock.ReactorStabilizer,Reactor Stabilizer
DraconicEvolution:longRangeDislocator,2533,true,DraconicEvolution,com.brandon3055.draconicevolution.common.blocks.machine.LongRangeDislocator,Long Range Dislocator
DraconicEvolution:portal,2534,true,DraconicEvolution,com.brandon3055.draconicevolution.common.blocks.multiblock.Portal,Portal
DraconicEvolution:weatherController,2535,true,DraconicEvolution,com.brandon3055.draconicevolution.common.blocks.machine.WeatherController,Weather Controller
DraconicEvolution:chaosCrystal,2536,true,DraconicEvolution,com.brandon3055.draconicevolution.common.blocks.ChaosCrystal,Chaos Crystal
DraconicEvolution:upgradeModifier,2537,true,DraconicEvolution,com.brandon3055.draconicevolution.common.blocks.machine.UpgradeModifier,Upgrade Modifier
DraconicEvolution:teleporterStand,2538,true,DraconicEvolution,com.brandon3055.draconicevolution.common.blocks.TeleporterStand,Dislocator Pedestal
DraconicEvolution:grinder,2539,true,DraconicEvolution,com.brandon3055.draconicevolution.common.blocks.machine.Grinder,Mob Grinder
DraconicEvolution:reactorCore,2540,true,DraconicEvolution,com.brandon3055.draconicevolution.common.blocks.multiblock.ReactorCore,Draconic Reactor Core
DraconicEvolution:reactorEnergyInjector,2541,true,DraconicEvolution,com.brandon3055.draconicevolution.common.blocks.multiblock.ReactorEnergyInjector,Reactor Energy Injector
DraconicEvolution:rainSensor,2542,true,DraconicEvolution,com.brandon3055.draconicevolution.common.blocks.RainSensor,Rain Sensor
ae2stuff:Inscriber,2543,true,ae2stuff,net.bdew.ae2stuff.machines.inscriber.BlockInscriber$,Advanced Inscriber
ae2stuff:Encoder,2544,true,ae2stuff,net.bdew.ae2stuff.machines.encoder.BlockEncoder$,Pattern Encoder
ae2stuff:Wireless,2545,true,ae2stuff,net.bdew.ae2stuff.machines.wireless.BlockWireless$,Wireless Connector
ae2stuff:Grower,2546,true,ae2stuff,net.bdew.ae2stuff.machines.grower.BlockGrower$,Crystal Growth Chamber
cfm:doorbell,2547,true,cfm,com.mrcrayfish.furniture.blocks.BlockDoorBell,tile.doorbell.name
cfm:whitefence,2548,true,cfm,com.mrcrayfish.furniture.blocks.BlockWhiteFence,tile.whitefence.name
cfm:stereo,2549,true,cfm,com.mrcrayfish.furniture.blocks.BlockStereo,tile.stereo.name
cfm:hedge,2550,true,cfm,com.mrcrayfish.furniture.blocks.BlockHedge,tile.hedge.name
cfm:plate,2551,true,cfm,com.mrcrayfish.furniture.blocks.BlockPlate,tile.plate.name
cfm:firealarmon,2552,true,cfm,com.mrcrayfish.furniture.blocks.BlockFireAlarm,tile.firealarmon.name
cfm:printer,2553,true,cfm,com.mrcrayfish.furniture.blocks.BlockPrinter,tile.printer.name
cfm:electricfence,2554,true,cfm,com.mrcrayfish.furniture.blocks.BlockElectricFence,tile.electricfence.name
cfm:curtainoff,2555,true,cfm,com.mrcrayfish.furniture.blocks.BlockWindowDecorationClosed,tile.curtainoff.name
cfm:tree,2556,true,cfm,com.mrcrayfish.furniture.blocks.BlockTree,tile.tree.name
cfm:coffetablewood,2557,true,cfm,com.mrcrayfish.furniture.blocks.BlockCoffeeTable,tile.coffetablewood.name
cfm:cup,2558,true,cfm,com.mrcrayfish.furniture.blocks.BlockCup,tile.cup.name
cfm:showerbottom,2559,true,cfm,com.mrcrayfish.furniture.blocks.BlockShower,tile.showerbottom.name
cfm:blindon,2560,true,cfm,com.mrcrayfish.furniture.blocks.BlockWindowDecoration,tile.blindon.name
cfm:tap,2561,true,cfm,com.mrcrayfish.furniture.blocks.BlockTap,tile.tap.name
cfm:toaster,2562,true,cfm,com.mrcrayfish.furniture.blocks.BlockToaster,tile.toaster.name
cfm:blender,2563,true,cfm,com.mrcrayfish.furniture.blocks.BlockBlender,tile.blender.name
cfm:chairstone,2564,true,cfm,com.mrcrayfish.furniture.blocks.BlockChair,tile.chairstone.name
cfm:showerheadoff,2565,true,cfm,com.mrcrayfish.furniture.blocks.BlockShowerHead,tile.showerheadoff.name
cfm:ceilinglighton,2566,true,cfm,com.mrcrayfish.furniture.blocks.BlockCeilingLight,tile.ceilinglighton.name
cfm:chairwood,2567,true,cfm,com.mrcrayfish.furniture.blocks.BlockChair,tile.chairwood.name
cfm:tv,2568,true,cfm,com.mrcrayfish.furniture.blocks.BlockTV,tile.tv.name
cfm:fridge,2569,true,cfm,com.mrcrayfish.furniture.blocks.BlockFridge,tile.fridge.name
cfm:counterdoored,2570,true,cfm,com.mrcrayfish.furniture.blocks.BlockCounter,tile.counterdoored.name
cfm:lampoff,2571,true,cfm,com.mrcrayfish.furniture.blocks.BlockLampOff,tile.lampoff.name
cfm:ceilinglightoff,2572,true,cfm,com.mrcrayfish.furniture.blocks.BlockCeilingLight,tile.ceilinglightoff.name
cfm:pattern,2573,true,cfm,com.mrcrayfish.furniture.blocks.BlockTVAnimation,tile.pattern.name
cfm:curtainon,2574,true,cfm,com.mrcrayfish.furniture.blocks.BlockWindowDecoration,tile.curtainon.name
cfm:washingmachine,2575,true,cfm,com.mrcrayfish.furniture.blocks.BlockWashingMachine,tile.washingmachine.name
cfm:tablestone,2576,true,cfm,com.mrcrayfish.furniture.blocks.BlockTable,tile.tablestone.name
cfm:hey,2577,true,cfm,com.mrcrayfish.furniture.blocks.BlockTVAnimation,tile.hey.name
cfm:showertop,2578,true,cfm,com.mrcrayfish.furniture.blocks.BlockShower,tile.showertop.name
cfm:kitchencabinet,2579,true,cfm,com.mrcrayfish.furniture.blocks.BlockCabinetKitchen,tile.kitchencabinet.name
cfm:bin,2580,true,cfm,com.mrcrayfish.furniture.blocks.BlockBin,tile.bin.name
cfm:countersink,2581,true,cfm,com.mrcrayfish.furniture.blocks.BlockCounterSink,tile.countersink.name
cfm:mailbox,2582,true,cfm,com.mrcrayfish.furniture.blocks.BlockMailBox,tile.mailbox.name
cfm:couch,2583,true,cfm,com.mrcrayfish.furniture.blocks.BlockCouch,tile.couch.name
cfm:present,2584,true,cfm,com.mrcrayfish.furniture.blocks.BlockPresent,tile.present.name
cfm:cabinet,2585,true,cfm,com.mrcrayfish.furniture.blocks.BlockCabinet,tile.cabinet.name
cfm:computer,2586,true,cfm,com.mrcrayfish.furniture.blocks.BlockComputer,tile.computer.name
cfm:ovenoverhead,2587,true,cfm,com.mrcrayfish.furniture.blocks.BlockOvenOverhead,tile.ovenoverhead.name
